"","gene_id","GO.term","Function","gene_mean_express","per_meth"
"651","Pver_g4248","Glutamate dehydrogenase (NAD+) activity","Nutrient metabolism",5.61798519676412,2.88202612241379
"652","Pver_g14982","Glutamate dehydrogenase (NAD+) activity","Nutrient metabolism",4.64208248101689,7.23195978253968
"653","Pver_g6890","Glutamate synthase activity","Nutrient metabolism",8.84218250569078,17.6998002465409
"654","Pver_g7745","Glutamate synthase activity","Nutrient metabolism",8.75103028620853,70.7878843388889
"655","Pver_g7165","Glutamine biosynthetic process","Nutrient metabolism",9.68296278357779,16.4741249588235
"656","Pver_g22784","Glutamine biosynthetic process","Nutrient metabolism",6.72348517772746,10.8342044712644
"657","Pver_g390","Glutamine metabolic process","Nutrient metabolism",7.4749973878986,4.018767
"658","Pver_g5891","Glutamine metabolic process","Nutrient metabolism",6.15814105809832,9.44698285305164
"659","Pver_g8930","Glutamine metabolic process","Nutrient metabolism",3.58037389238159,1.7142625625
"660","Pver_g10998","Glutamine metabolic process","Nutrient metabolism",5.45689826007137,13.7810513395062
"661","Pver_g12468","Glutamine metabolic process","Nutrient metabolism",5.18085533358112,12.8593243558559
"662","Pver_g17604","Glutamine metabolic process","Nutrient metabolism",7.04161770522451,39.9570017571429
"663","Pver_g18619","Glutamine metabolic process","Nutrient metabolism",7.17869474320076,17.9016993555556
"664","Pver_g7158","Glutamine metabolic process","Nutrient metabolism",4.64767981260661,1.57772744933333
"665","Pver_g1082","Glutathione biosynthetic process","Symbiotic maintenance",5.65497946540839,7.114960957041
"666","Pver_g1842","Glutathione biosynthetic process","Symbiotic maintenance",3.1118485708003,1.28516606666667
"667","Pver_g2049","Glutathione biosynthetic process","Symbiotic maintenance",3.33074266161711,1.10706450238095
"668","Pver_g4037","Glutathione biosynthetic process","Symbiotic maintenance",4.33496759976241,1.81924373055556
"669","Pver_g4141","Glutathione biosynthetic process","Symbiotic maintenance",5.11462905531062,17.8597643142857
"670","Pver_g4639","Glutathione biosynthetic process","Symbiotic maintenance",6.35504704961827,1.40358130222222
"671","Pver_g4640","Glutathione biosynthetic process","Symbiotic maintenance",4.24917486390683,2.85146481111111
"672","Pver_g4659","Glutathione biosynthetic process","Symbiotic maintenance",2.39800893849967,3.17397550348259
"673","Pver_g4723","Glutathione biosynthetic process","Symbiotic maintenance",7.13581326094153,3.6129771203252
"674","Pver_g4726","Glutathione biosynthetic process","Symbiotic maintenance",4.13539965167168,2.21304835185185
"675","Pver_g4727","Glutathione biosynthetic process","Symbiotic maintenance",3.01710776779626,2.12533927207207
"676","Pver_g4729","Glutathione biosynthetic process","Symbiotic maintenance",3.23891052900594,2.07385778484849
"677","Pver_g7239","Glutathione biosynthetic process","Symbiotic maintenance",0.397462788785976,1.56907809824561
"678","Pver_g9322","Glutathione biosynthetic process","Symbiotic maintenance",3.87986722535834,2.02473576396396
"679","Pver_g10384","Glutathione biosynthetic process","Symbiotic maintenance",5.13061133775332,23.8450742533333
"680","Pver_g11421","Glutathione biosynthetic process","Symbiotic maintenance",6.37696239023602,2.2849464326087
"681","Pver_g12570","Glutathione biosynthetic process","Symbiotic maintenance",2.85610765631315,2.01352652380952
"682","Pver_g15426","Glutathione biosynthetic process","Symbiotic maintenance",5.93427198966809,1.48232631904762
"683","Pver_g17291","Glutathione biosynthetic process","Symbiotic maintenance",1.47937397510372,1.82964669705882
"684","Pver_g17295","Glutathione biosynthetic process","Symbiotic maintenance",2.81172534528763,2.34786451933333
"685","Pver_g18342","Glutathione biosynthetic process","Symbiotic maintenance",2.59195344718525,1.46774896153846
"686","Pver_g18766","Glutathione biosynthetic process","Symbiotic maintenance",1.28207524461585,2.18341575277778
"687","Pver_g18767","Glutathione biosynthetic process","Symbiotic maintenance",3.27713710778651,0.982139888888889
"688","Pver_g24115","Glutathione biosynthetic process","Symbiotic maintenance",5.42197996493652,1.19990423333333
"689","Pver_g26260","Glutathione biosynthetic process","Symbiotic maintenance",7.73469235819431,5.62301615185185
"690","Pver_g26630","Glutathione biosynthetic process","Symbiotic maintenance",3.07011757516553,0.935085614285714
"691","Pver_g1606","Glutathione biosynthetic process","Symbiotic maintenance",5.57645996665871,10.5926532555556
"692","Pver_g2113","Glutathione biosynthetic process","Symbiotic maintenance",1.82135435041099,7.04629442592593
"693","Pver_g1082","Glutathione catabolic process","Symbiotic maintenance",5.65497946540839,7.114960957041
"694","Pver_g1842","Glutathione catabolic process","Symbiotic maintenance",3.1118485708003,1.28516606666667
"695","Pver_g2049","Glutathione catabolic process","Symbiotic maintenance",3.33074266161711,1.10706450238095
"696","Pver_g4037","Glutathione catabolic process","Symbiotic maintenance",4.33496759976241,1.81924373055556
"697","Pver_g4141","Glutathione catabolic process","Symbiotic maintenance",5.11462905531062,17.8597643142857
"698","Pver_g4639","Glutathione catabolic process","Symbiotic maintenance",6.35504704961827,1.40358130222222
"699","Pver_g4640","Glutathione catabolic process","Symbiotic maintenance",4.24917486390683,2.85146481111111
"700","Pver_g4659","Glutathione catabolic process","Symbiotic maintenance",2.39800893849967,3.17397550348259
"701","Pver_g4723","Glutathione catabolic process","Symbiotic maintenance",7.13581326094153,3.6129771203252
"702","Pver_g4726","Glutathione catabolic process","Symbiotic maintenance",4.13539965167168,2.21304835185185
"703","Pver_g4727","Glutathione catabolic process","Symbiotic maintenance",3.01710776779626,2.12533927207207
"704","Pver_g4729","Glutathione catabolic process","Symbiotic maintenance",3.23891052900594,2.07385778484849
"705","Pver_g7239","Glutathione catabolic process","Symbiotic maintenance",0.397462788785976,1.56907809824561
"706","Pver_g9322","Glutathione catabolic process","Symbiotic maintenance",3.87986722535834,2.02473576396396
"707","Pver_g10384","Glutathione catabolic process","Symbiotic maintenance",5.13061133775332,23.8450742533333
"708","Pver_g11421","Glutathione catabolic process","Symbiotic maintenance",6.37696239023602,2.2849464326087
"709","Pver_g12570","Glutathione catabolic process","Symbiotic maintenance",2.85610765631315,2.01352652380952
"710","Pver_g15426","Glutathione catabolic process","Symbiotic maintenance",5.93427198966809,1.48232631904762
"711","Pver_g17291","Glutathione catabolic process","Symbiotic maintenance",1.47937397510372,1.82964669705882
"712","Pver_g17295","Glutathione catabolic process","Symbiotic maintenance",2.81172534528763,2.34786451933333
"713","Pver_g18342","Glutathione catabolic process","Symbiotic maintenance",2.59195344718525,1.46774896153846
"714","Pver_g18766","Glutathione catabolic process","Symbiotic maintenance",1.28207524461585,2.18341575277778
"715","Pver_g18767","Glutathione catabolic process","Symbiotic maintenance",3.27713710778651,0.982139888888889
"716","Pver_g24115","Glutathione catabolic process","Symbiotic maintenance",5.42197996493652,1.19990423333333
"717","Pver_g26260","Glutathione catabolic process","Symbiotic maintenance",7.73469235819431,5.62301615185185
"718","Pver_g26630","Glutathione catabolic process","Symbiotic maintenance",3.07011757516553,0.935085614285714
"719","Pver_g1606","Glutathione catabolic process","Symbiotic maintenance",5.57645996665871,10.5926532555556
"720","Pver_g2113","Glutathione catabolic process","Symbiotic maintenance",1.82135435041099,7.04629442592593
"721","Pver_g3313","Glutathione metabolic process","Symbiotic maintenance",5.76070523002507,8.61339349166667
"722","Pver_g7112","Glutathione metabolic process","Symbiotic maintenance",6.31234859799467,2.5622629547619
"723","Pver_g7206","Glutathione metabolic process","Symbiotic maintenance",5.45031097025989,2.49419695227273
"724","Pver_g9166","Glutathione metabolic process","Symbiotic maintenance",4.84462469288905,2.36017698666667
"725","Pver_g10722","Glutathione metabolic process","Symbiotic maintenance",4.58851334435379,53.4145342444444
"726","Pver_g10928","Glutathione metabolic process","Symbiotic maintenance",6.29285506329374,2.27220463939394
"727","Pver_g12378","Glutathione metabolic process","Symbiotic maintenance",5.1385248182414,1.7287226037037
"728","Pver_g12449","Glutathione metabolic process","Symbiotic maintenance",8.81961929260045,8.27077507936508
"729","Pver_g14372","Glutathione metabolic process","Symbiotic maintenance",3.63062262042623,1.06282693055556
"730","Pver_g14775","Glutathione metabolic process","Symbiotic maintenance",4.36616745199368,2.55058522681159
"731","Pver_g16006","Glutathione metabolic process","Symbiotic maintenance",2.1498206630924,1.76529930952381
"732","Pver_g16307","Glutathione metabolic process","Symbiotic maintenance",1.14276747327387,1.1774044
"733","Pver_g17368","Glutathione metabolic process","Symbiotic maintenance",5.30135036189397,4.15570490588235
"734","Pver_g18127","Glutathione metabolic process","Symbiotic maintenance",3.11539111865992,1.02442141111111
"735","Pver_novel_270_5de57afd","Glutathione metabolic process","Symbiotic maintenance",0.720717752226667,1.23604433333333
"736","Pver_g40","Glutathione metabolic process","Symbiotic maintenance",4.95884939215084,1.84506632533333
"737","Pver_g139","Glutathione metabolic process","Symbiotic maintenance",8.75906253390487,41.3967274797101
"738","Pver_g707","Glutathione metabolic process","Symbiotic maintenance",4.91404626470555,1.39948513809524
"739","Pver_g2104","Glutathione metabolic process","Symbiotic maintenance",4.28298446248116,1.81674796111111
"740","Pver_g3171","Glutathione metabolic process","Symbiotic maintenance",4.92642277094467,25.5983362153846
"741","Pver_g3470","Glutathione metabolic process","Symbiotic maintenance",4.57204063998592,29.5635151708333
"742","Pver_g4586","Glutathione metabolic process","Symbiotic maintenance",6.06654885502406,2.54863545757576
"743","Pver_g9980","Glutathione metabolic process","Symbiotic maintenance",1.78018575290924,1.62952179855072
"744","Pver_g11138","Glutathione metabolic process","Symbiotic maintenance",6.49992472393814,11.8062863070175
"745","Pver_g14740","Glutathione metabolic process","Symbiotic maintenance",4.39115995131143,10.9436526075305
"746","Pver_g17032","Glutathione metabolic process","Symbiotic maintenance",3.31576559786161,0.892908088888889
"747","Pver_g17033","Glutathione metabolic process","Symbiotic maintenance",4.4988317245672,1.07461498333333
"748","Pver_g17034","Glutathione metabolic process","Symbiotic maintenance",5.7698926063023,2.09537364666667
"749","Pver_g17039","Glutathione metabolic process","Symbiotic maintenance",5.53364270496508,1.22105721282051
"750","Pver_g3313","Glutathione peroxidase activity","Symbiotic maintenance",5.76070523002507,8.61339349166667
"751","Pver_g3343","Glutathione peroxidase activity","Symbiotic maintenance",5.25886038533596,3.78074076626984
"752","Pver_g6031","Glutathione peroxidase activity","Symbiotic maintenance",5.422344619826,2.340181855
"753","Pver_g6901","Glutathione peroxidase activity","Symbiotic maintenance",6.32506571058492,1.263346
"754","Pver_g9166","Glutathione peroxidase activity","Symbiotic maintenance",4.84462469288905,2.36017698666667
"755","Pver_g11747","Glutathione peroxidase activity","Symbiotic maintenance",6.94198580520966,1.87060087777778
"756","Pver_g14876","Glutathione peroxidase activity","Symbiotic maintenance",5.50982076352806,3.91286536282051
"757","Pver_g919","Glutathione peroxidase activity","Symbiotic maintenance",5.13011347746421,6.06288778888889
"758","Pver_g1996","Glutathione peroxidase activity","Symbiotic maintenance",5.13430474652248,2.89108069111111
"759","Pver_g5973","Glutathione peroxidase activity","Symbiotic maintenance",3.31244617826318,1.34927728958333
"760","Pver_g12378","Glutathione-disulfide reductase (NADPH) activity","Symbiotic maintenance",5.1385248182414,1.7287226037037
"761","Pver_g4586","Glutathione-disulfide reductase (NADPH) activity","Symbiotic maintenance",6.06654885502406,2.54863545757576
"762","Pver_g25740","Glutathione-disulfide reductase (NADPH) activity","Symbiotic maintenance",5.54699077066863,3.11862262051282
"763","Pver_novel_270_5de57afd","Glutathione-disulfide reductase (NADPH) activity","Symbiotic maintenance",0.720717752226667,1.23604433333333
"764","Pver_g3248","Glycine transport","Nutrient metabolism",2.77980564563312,1.89522831444444
"765","Pver_g9370","Glycine transport","Nutrient metabolism",0.96107749772474,1.27542876944444
"766","Pver_g9371","Glycine transport","Nutrient metabolism",0.626175237486654,1.54863746491228
"767","Pver_g11546","Glycine transport","Nutrient metabolism",2.0018136684392,0.660309171428571
"768","Pver_g16042","Glycine transport","Nutrient metabolism",3.23336309580416,0.822620095238095
"769","Pver_g849","Glycogen biosynthetic process","Nutrient metabolism",4.5384467554217,1.16198926904762
"770","Pver_g2999","Glycogen biosynthetic process","Nutrient metabolism",7.0328758054218,2.66151573902439
"771","Pver_g3130","Glycogen biosynthetic process","Nutrient metabolism",6.48636579009415,5.93027358550725
"772","Pver_g5784","Glycogen biosynthetic process","Nutrient metabolism",3.64528434872905,1.72981910434783
"773","Pver_g5832","Glycogen biosynthetic process","Nutrient metabolism",7.2211791351399,6.79820922291667
"774","Pver_g6207","Glycogen biosynthetic process","Nutrient metabolism",7.96493581383598,1.90767673492063
"775","Pver_g7271","Glycogen biosynthetic process","Nutrient metabolism",2.22576949327123,1.45814985079365
"776","Pver_g12449","Glycogen biosynthetic process","Nutrient metabolism",8.81961929260045,8.27077507936508
"777","Pver_g12632","Glycogen biosynthetic process","Nutrient metabolism",8.73390933495979,4.62805289240924
"778","Pver_g13135","Glycogen biosynthetic process","Nutrient metabolism",5.12170698679825,7.05152945706522
"779","Pver_g16993","Glycogen biosynthetic process","Nutrient metabolism",4.52421313715617,10.9079503512821
"780","Pver_g17318","Glycogen biosynthetic process","Nutrient metabolism",7.18290487070206,8.19803946458333
"781","Pver_g17461","Glycogen biosynthetic process","Nutrient metabolism",6.85863861922564,1.76646593466667
"782","Pver_g17604","Glycogen biosynthetic process","Nutrient metabolism",7.04161770522451,39.9570017571429
"783","Pver_g18498","Glycogen biosynthetic process","Nutrient metabolism",6.89308671640617,2.18404619186992
"784","Pver_g19246","Glycogen biosynthetic process","Nutrient metabolism",6.93776530544248,3.21132070218579
"785","Pver_g23287","Glycogen biosynthetic process","Nutrient metabolism",7.24091500912375,45.4351328
"786","Pver_g3124","Glycogen biosynthetic process","Nutrient metabolism",5.5342308625638,1.81580081777778
"787","Pver_g4331","Glycogen biosynthetic process","Nutrient metabolism",5.68576445051352,6.93323785833333
"788","Pver_g71","Intracellular protein transport","Symbiotic nutrient exchange and signaling pathways",6.26927102070835,1.25366988148148
"789","Pver_g75","Intracellular protein transport","Symbiotic nutrient exchange and signaling pathways",7.98566020352954,7.12175891538462
"790","Pver_g207","Intracellular protein transport","Symbiotic nutrient exchange and signaling pathways",3.29634832167232,4.10416104444444
"791","Pver_g606","Intracellular protein transport","Symbiotic nutrient exchange and signaling pathways",4.03046718354301,18.8279226533333
"792","Pver_g1147","Intracellular protein transport","Symbiotic nutrient exchange and signaling pathways",8.58017972596758,6.27183863245614
"793","Pver_g1330","Intracellular protein transport","Symbiotic nutrient exchange and signaling pathways",5.85723674043468,0.884284027777778
"794","Pver_g1903","Intracellular protein transport","Symbiotic nutrient exchange and signaling pathways",2.90961172218898,1.51174858888889
"795","Pver_g1904","Intracellular protein transport","Symbiotic nutrient exchange and signaling pathways",5.08596683466815,1.44270206296296
"796","Pver_g1927","Intracellular protein transport","Symbiotic nutrient exchange and signaling pathways",5.37292904579073,1.09771105714286
"797","Pver_g2732","Intracellular protein transport","Symbiotic nutrient exchange and signaling pathways",3.2806377452546,1.66668606811594
"798","Pver_g3098","Intracellular protein transport","Symbiotic nutrient exchange and signaling pathways",7.97124400441391,1.16876911904762
"799","Pver_g3101","Intracellular protein transport","Symbiotic nutrient exchange and signaling pathways",7.70996882281922,1.20035142380952
"800","Pver_g3102","Intracellular protein transport","Symbiotic nutrient exchange and signaling pathways",5.27923465606449,0.90578827
"801","Pver_g3587","Intracellular protein transport","Symbiotic nutrient exchange and signaling pathways",6.47505769472012,18.0986379533333
"802","Pver_g3588","Intracellular protein transport","Symbiotic nutrient exchange and signaling pathways",4.87410733710545,26.0767050481481
"803","Pver_g5733","Intracellular protein transport","Symbiotic nutrient exchange and signaling pathways",5.27680632561688,0.789820770833333
"804","Pver_g6694","Intracellular protein transport","Symbiotic nutrient exchange and signaling pathways",7.59213256362803,23.1427724708333
"805","Pver_g8460","Intracellular protein transport","Symbiotic nutrient exchange and signaling pathways",5.80380764608906,1.38375024791667
"806","Pver_g8892","Intracellular protein transport","Symbiotic nutrient exchange and signaling pathways",5.01736781017718,15.5212885190476
"807","Pver_g10333","Intracellular protein transport","Symbiotic nutrient exchange and signaling pathways",4.46792315174566,1.03141173333333
"808","Pver_g10486","Intracellular protein transport","Symbiotic nutrient exchange and signaling pathways",3.97067073688075,1.53417225797101
"809","Pver_g10487","Intracellular protein transport","Symbiotic nutrient exchange and signaling pathways",3.32049124531515,1.60180973333333
"810","Pver_g10488","Intracellular protein transport","Symbiotic nutrient exchange and signaling pathways",5.39152719570132,3.16106657101449
"811","Pver_g12397","Intracellular protein transport","Symbiotic nutrient exchange and signaling pathways",5.94966974060832,1.49333237407407
"812","Pver_g12564","Intracellular protein transport","Symbiotic nutrient exchange and signaling pathways",0.530171753074024,1.46369728958333
"813","Pver_g12848","Intracellular protein transport","Symbiotic nutrient exchange and signaling pathways",3.15529064913546,0.794068623809524
"814","Pver_g13383","Intracellular protein transport","Symbiotic nutrient exchange and signaling pathways",7.77194742502769,31.169031025
"815","Pver_g13464","Intracellular protein transport","Symbiotic nutrient exchange and signaling pathways",4.8409710598735,1.3100069047619
"816","Pver_g15701","Intracellular protein transport","Symbiotic nutrient exchange and signaling pathways",2.65681348367189,2.97416041302083
"817","Pver_g12567","Intracellular protein transport","Symbiotic nutrient exchange and signaling pathways",1.44521935359439,1.404640696
"818","Pver_g130","Autophagy of mitochondrion","Symbiotic maintenance",4.42444258323052,12.77869724
"819","Pver_g1334","Autophagy of mitochondrion","Symbiotic maintenance",5.36418028908674,1.80950052051282
"820","Pver_g2467","Autophagy of mitochondrion","Symbiotic maintenance",8.55880835256743,12.5335977145833
"821","Pver_g3251","Autophagy of mitochondrion","Symbiotic maintenance",6.03351506212133,2.28252965348837
"822","Pver_g3895","Autophagy of mitochondrion","Symbiotic maintenance",4.16772983485995,13.809404697619
"823","Pver_g4394","Autophagy of mitochondrion","Symbiotic maintenance",5.34057197486108,1.77205816222222
"824","Pver_g4918","Autophagy of mitochondrion","Symbiotic maintenance",5.38697496687862,2.31470613859649
"825","Pver_g5612","Autophagy of mitochondrion","Symbiotic maintenance",6.98189937652857,4.82601501014493
"826","Pver_g5902","Autophagy of mitochondrion","Symbiotic maintenance",4.99464591303565,36.5182774733333
"827","Pver_g8160","Autophagy of mitochondrion","Symbiotic maintenance",6.57290604112617,7.45343057562724
"828","Pver_g8736","Autophagy of mitochondrion","Symbiotic maintenance",7.84954967658029,12.7918401152778
"829","Pver_g9366","Autophagy of mitochondrion","Symbiotic maintenance",9.20535472067192,34.9240958203704
"830","Pver_g11529","Autophagy of mitochondrion","Symbiotic maintenance",5.28036114138849,2.60899590246914
"831","Pver_g12833","Autophagy of mitochondrion","Symbiotic maintenance",6.93391497981548,13.4068269083333
"832","Pver_g12972","Autophagy of mitochondrion","Symbiotic maintenance",8.53125601497311,1.36296547555556
"833","Pver_g13044","Autophagy of mitochondrion","Symbiotic maintenance",6.4309919086193,1.75730723209877
"834","Pver_g13830","Autophagy of mitochondrion","Symbiotic maintenance",8.3368429561036,5.89002440138889
"835","Pver_g15561","Autophagy of mitochondrion","Symbiotic maintenance",3.65439159327976,0.999521773333333
"836","Pver_g16799","Autophagy of mitochondrion","Symbiotic maintenance",6.25230303453151,23.6711248555556
"837","Pver_g16872","Autophagy of mitochondrion","Symbiotic maintenance",5.18607516190119,10.0197179666667
"838","Pver_g17110","Autophagy of mitochondrion","Symbiotic maintenance",6.17969522969649,11.3063391244444
"839","Pver_g23054","Autophagy of mitochondrion","Symbiotic maintenance",2.80649882543365,1.25604547333333
"840","Pver_g846","Autophagy of mitochondrion","Symbiotic maintenance",6.34460413032417,13.9947860051282
"841","Pver_g28","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",6.90057048795661,2.11788113333333
"842","Pver_g665","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",1.58370885160584,1.79084021609195
"843","Pver_g2130","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",0.847416401011008,1.9940285862069
"844","Pver_g2542","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",3.0855046953809,1.72349776060606
"845","Pver_g2543","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",6.93825798090081,3.41229929583333
"846","Pver_g3238","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",4.94005376762659,1.80043667777778
"847","Pver_g3526","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",2.03295956502405,1.40384169047619
"848","Pver_g3747","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",6.20498237788147,43.2744525444444
"849","Pver_g4004","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",2.94938764808021,15.42508524
"850","Pver_g4041","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",6.65751533573556,38.7522774595238
"851","Pver_g4763","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",4.43637898650661,1.27770108809524
"852","Pver_g4766","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",1.12272435699576,2.14212018828829
"853","Pver_g4767","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",7.49169199647512,1.90169603043478
"854","Pver_g4768","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",6.38131120235341,1.98300938
"855","Pver_g4769","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",5.74871135027326,3.01472140555556
"856","Pver_g4770","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",4.85945846799653,1.26460230714286
"857","Pver_g4771","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",2.02251857349752,1.12948143939394
"858","Pver_g5030","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",3.74472170819001,2.79233492222222
"859","Pver_g5252","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",4.38448270477533,5.84526196444445
"860","Pver_g5286","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",6.45865626630732,14.0923267909091
"861","Pver_g5312","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",3.72060254461054,1.99553516236559
"862","Pver_g5403","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",0.0371585567334994,1.56739236363636
"863","Pver_g5684","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",4.62786380047433,1.677320648
"864","Pver_g6037","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",5.42950438661026,3.97474566944444
"865","Pver_g7018","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",6.2168597430947,21.9095713857143
"866","Pver_g7076","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",5.44417933364603,3.53579587843137
"867","Pver_g7231","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",4.37009168928657,64.33820912
"868","Pver_g7458","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",5.57059446622567,6.85063233513514
"869","Pver_g8297","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",7.06063483710213,5.29316398
"870","Pver_g9108","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",3.38203668130068,3.03804850677083
"871","Pver_g9173","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",0.706737927248814,1.43061000175439
"872","Pver_g9403","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",0.390886782889888,2.66450933660131
"873","Pver_g10271","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",9.10666602950915,7.30983971333333
"874","Pver_g10564","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",4.94348667607326,1.58707133888889
"875","Pver_g10944","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",3.4602066178506,1.26821466666667
"876","Pver_g11565","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",3.72948406137768,3.70455925128205
"877","Pver_g12069","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",1.53002641929675,1.34677125416667
"878","Pver_g12134","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",5.57370931141378,41.8612228850575
"879","Pver_g12910","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",4.20475783057905,2.00339354411765
"880","Pver_g13063","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",4.87828279030386,2.5356036942029
"881","Pver_g13398","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",8.41705896845959,31.6880914555556
"882","Pver_g13409","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",1.64526912052615,2.2615373968254
"883","Pver_g13423","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",2.38039235493847,1.6804042617284
"884","Pver_g13642","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",6.68492822868042,2.0019179202381
"885","Pver_g13643","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",6.72879264661482,2.1417113125
"886","Pver_g13698","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",5.03082799025669,1.80454715833333
"887","Pver_g14067","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",4.67642453579663,2.12769024188034
"888","Pver_g14425","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",1.93047025545427,4.04939312460318
"889","Pver_g14489","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",6.24035792859616,6.67239807367304
"890","Pver_g14558","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",2.74650156703665,1.76987920434783
"891","Pver_g14769","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",2.97315278016241,2.9066501984127
"892","Pver_g15050","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",6.96000977996024,13.3131931710145
"893","Pver_g15822","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",3.74804059059508,1.03361994722222
"894","Pver_g15928","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",4.50545882399281,5.12763313870968
"895","Pver_g16070","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",3.072946507719,1.59714186666667
"896","Pver_g16090","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",3.44059960445356,1.18068886060606
"897","Pver_g17203","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",1.24405881345107,1.07313156
"898","Pver_g17468","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",5.68930888101041,4.38943218173077
"899","Pver_g17547","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",4.68669847415018,2.12558411458333
"900","Pver_g17864","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",6.14802311904476,1.82729657936508
"901","Pver_g17915","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",7.4182452631957,14.64054642
"902","Pver_g18403","Positive regulation of nitrogen compound metabolic process","Symbiotic nutrient exchange and signaling pathways",3.22339186146928,2.51504373529412
