"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust"
"5736","GO:0019932",0.999999999999999,0.989438730083566,0,4,"second-messenger-mediated signaling","BP",1
"5740","GO:0019948",0.999999999999999,0.994452892806436,0,2,"SUMO activating enzyme activity","MF",1
"5766","GO:0021517",0.999999999999999,0.971241466828642,0,12,"ventral spinal cord development","BP",1
"5768","GO:0021520",0.999999999999999,0.979871983685486,0,7,"spinal cord motor neuron cell fate specification","BP",1
"5828","GO:0021675",0.999999999999999,0.973050757610823,0,10,"nerve development","BP",1
"5855","GO:0021767",0.999999999999999,0.993912681156479,0,2,"mammillary body development","BP",1
"5873","GO:0021812",0.999999999999999,0.995045248103778,0,2,"neuronal-glial interaction involved in cerebral cortex radial glia guided migration","BP",1
"5876","GO:0021817",0.999999999999999,0.997408755524322,0,1,"nucleokinesis involved in cell motility in cerebral cortex radial glia guided migration","BP",1
"5960","GO:0022405",0.999999999999999,0.996951761496683,0,1,"hair cycle process","BP",1
"5983","GO:0022617",0.999999999999999,0.953956823685465,0,17,"extracellular matrix disassembly","BP",1
"6025","GO:0030015",0.999999999999999,0.982781189419636,0,7,"CCR4-NOT core complex","CC",1
"6029","GO:0030020",0.999999999999999,0.979907085412463,0,7,"extracellular matrix structural constituent conferring tensile strength","MF",1
"6036","GO:0030031",0.999999999999999,0.995580326778038,0,2,"cell projection assembly","BP",1
"6039","GO:0030034",0.999999999999999,0.997417553334801,0,1,"microvillar actin bundle assembly","BP",1
"6040","GO:0030035",0.999999999999999,0.989061378290095,0,4,"microspike assembly","BP",1
"6086","GO:0030136",0.999999999999999,0.908444445746273,0,37,"clathrin-coated vesicle","CC",1
"6168","GO:0030253",0.999999999999999,0.996951763810478,0,1,"protein secretion by the type I secretion system","BP",1
"6170","GO:0030256",0.999999999999999,0.996951763810478,0,1,"type I protein secretion system complex","CC",1
"6197","GO:0030301",0.999999999999999,0.937560172795035,0,23,"cholesterol transport","BP",1
"6236","GO:0030388",0.999999999999999,0.985524613115123,0,5,"fructose 1,6-bisphosphate metabolic process","BP",1
"6281","GO:0030513",0.999999999999999,0.869979653802433,0,50,"positive regulation of BMP signaling pathway","BP",1
"6291","GO:0030532",0.999999999999999,0.992212009722686,0,3,"small nuclear ribonucleoprotein complex","CC",1
"6297","GO:0030541",0.999999999999999,0.993912682812821,0,2,"plasmid partitioning","BP",1
"6315","GO:0030592",0.999999999999999,0.994828870582702,0,2,"DNA ADP-ribosylation","BP",1
"6335","GO:0030658",0.999999999999999,0.966221404908362,0,12,"transport vesicle membrane","CC",1
"6350","GO:0030681",0.999999999999999,0.982039552176168,0,6,"multimeric ribonuclease P complex","CC",1
"6357","GO:0030694",0.999999999999999,0.996951766688023,0,1,"bacterial-type flagellum basal body, rod","CC",1
"6427","GO:0030905",0.999999999999999,0.991633574172596,0,3,"retromer, tubulation complex","CC",1
"6431","GO:0030910",0.999999999999999,0.994033478432394,0,2,"olfactory placode formation","BP",1
"6474","GO:0031022",0.999999999999999,0.997408755524322,0,1,"nuclear migration along microfilament","BP",1
"6508","GO:0031091",0.999999999999999,0.965127015110999,0,14,"platelet alpha granule","CC",1
"6513","GO:0031099",0.999999999999999,0.972134096492962,0,10,"regeneration","BP",1
"6578","GO:0031250",0.999999999999999,0.997125568406533,0,1,"anaerobic ribonucleoside-triphosphate reductase complex","CC",1
"6652","GO:0031397",0.999999999999999,0.909297372827624,0,35,"negative regulation of protein ubiquitination","BP",1
"6659","GO:0031404",0.999999999999999,0.996953898201913,0,1,"chloride ion binding","MF",1
"6685","GO:0031442",0.999999999999999,0.984016055484228,0,6,"positive regulation of mRNA 3'-end processing","BP",1
"6686","GO:0031449",0.999999999999999,0.997955439903734,0,1,"regulation of slow-twitch skeletal muscle fiber contraction","BP",1
"6692","GO:0031464",0.999999999999999,0.971216143388014,0,11,"Cul4A-RING E3 ubiquitin ligase complex","CC",1
"6693","GO:0031465",0.999999999999999,0.993853171918993,0,3,"Cul4B-RING E3 ubiquitin ligase complex","CC",1
"6713","GO:0031510",0.999999999999999,0.994452892806436,0,2,"SUMO activating enzyme complex","CC",1
"6729","GO:0031536",0.999999999999999,0.988339854523348,0,4,"positive regulation of exit from mitosis","BP",1
"6736","GO:0031570",0.999999999999999,0.991390635540538,0,3,"DNA integrity checkpoint signaling","BP",1
"6746","GO:0031589",0.999999999999999,0.97148333294188,0,12,"cell-substrate adhesion","BP",1
"6780","GO:0031674",0.999999999999999,0.969065960596272,0,12,"I band","CC",1
"6809","GO:0031860",0.999999999999999,0.989143998337659,0,4,"telomeric 3' overhang formation","BP",1
"6917","GO:0032150",0.999999999999999,0.996965278669191,0,1,"ubiquinone biosynthetic process from chorismate","BP",1
"6924","GO:0032183",0.999999999999999,0.97652663834909,0,9,"SUMO binding","MF",1
"6966","GO:0032274",0.999999999999999,0.997199729659341,0,1,"gonadotropin secretion","BP",1
"6972","GO:0032286",0.999999999999999,0.992619022976229,0,3,"central nervous system myelin maintenance","BP",1
"7050","GO:0032447",0.999999999999999,0.994108557294294,0,2,"protein urmylation","BP",1
"7124","GO:0032581",0.999999999999999,0.997707896298862,0,1,"ER-dependent peroxisome organization","BP",1
"7144","GO:0032680",0.999999999999999,0.986650997025088,0,5,"regulation of tumor necrosis factor production","BP",1
"7219","GO:0032817",0.999999999999999,0.997610392060811,0,1,"regulation of natural killer cell proliferation","BP",1
"7232","GO:0032876",0.999999999999999,0.99089184387511,0,4,"negative regulation of DNA endoreduplication","BP",1
"7267","GO:0032964",0.999999999999999,0.995048928961704,0,2,"collagen biosynthetic process","BP",1
"7293","GO:0033017",0.999999999999999,0.95997417071728,0,15,"sarcoplasmic reticulum membrane","CC",1
"7310","GO:0033063",0.999999999999999,0.991781917199316,0,3,"Rad51B-Rad51C-Rad51D-XRCC2 complex","CC",1
"7327","GO:0033120",0.999999999999999,0.971150541345857,0,11,"positive regulation of RNA splicing","BP",1
"7402","GO:0033290",0.999999999999999,0.975938205761558,0,9,"eukaryotic 48S preinitiation complex","CC",1
"7432","GO:0033484",0.999999999999999,0.993912659062949,0,2,"intracellular nitric oxide homeostasis","BP",1
"7453","GO:0033563",0.999999999999999,0.997595414128674,0,1,"dorsal/ventral axon guidance","BP",1
"7457","GO:0033572",0.999999999999999,0.990394864762253,0,4,"transferrin transport","BP",1
"7481","GO:0033623",0.999999999999999,0.996951761496683,0,1,"regulation of integrin activation","BP",1
"7484","GO:0033627",0.999999999999999,0.966330791441705,0,15,"cell adhesion mediated by integrin","BP",1
"7514","GO:0033743",0.999999999999999,0.987865447913224,0,4,"peptide-methionine (R)-S-oxide reductase activity","MF",1
"7557","GO:0034042",0.999999999999999,0.994346635672986,0,2,"5-formyluracil DNA N-glycosylase activity","MF",1
"7558","GO:0034043",0.999999999999999,0.994346635672986,0,2,"5-hydroxymethyluracil DNA N-glycosylase activity","MF",1
"7584","GO:0034121",0.999999999999999,0.96906611798023,0,11,"regulation of toll-like receptor signaling pathway","BP",1
"7629","GO:0034244",0.999999999999999,0.976927729159529,0,9,"negative regulation of transcription elongation by RNA polymerase II","BP",1
"7644","GO:0034315",0.999999999999999,0.987889402972027,0,4,"regulation of Arp2/3 complex-mediated actin nucleation","BP",1
"7652","GO:0034337",0.999999999999999,0.994172188722851,0,2,"RNA folding","BP",1
"7668","GO:0034375",0.999999999999999,0.991762919224494,0,3,"high-density lipoprotein particle remodeling","BP",1
"7695","GO:0034450",0.999999999999999,0.975132029227671,0,11,"ubiquitin-ubiquitin ligase activity","MF",1
"7702","GO:0034457",0.999999999999999,0.994055812711851,0,2,"Mpp10 complex","CC",1
"7771","GO:0034660",0.999999999999999,0.988230733483209,0,4,"ncRNA metabolic process","BP",1
"7796","GO:0034728",0.999999999999999,0.987356201382422,0,5,"nucleosome organization","BP",1
"7812","GO:0034770",0.999999999999999,0.997575767033137,0,1,"histone H4-K20 methylation","BP",1
"7827","GO:0034976",0.999999999999999,0.880107749380092,0,46,"response to endoplasmic reticulum stress","BP",1
"7835","GO:0034993",0.999999999999999,0.997408755524322,0,1,"meiotic nuclear membrane microtubule tethering complex","CC",1
"7855","GO:0035026",0.999999999999999,0.997430628687201,0,1,"leading edge cell differentiation","BP",1
"7877","GO:0035075",0.999999999999999,0.995382900749082,0,2,"response to ecdysone","BP",1
"7888","GO:0035094",0.999999999999999,0.904547541243996,0,36,"response to nicotine","BP",1
"7903","GO:0035118",0.999999999999999,0.955200742315154,0,17,"embryonic pectoral fin morphogenesis","BP",1
"7935","GO:0035176",0.999999999999999,0.880684190262851,0,47,"social behavior","BP",1
"7943","GO:0035196",0.999999999999999,0.953221594339319,0,17,"miRNA processing","BP",1
"7953","GO:0035220",0.999999999999999,0.950925244638225,0,20,"wing disc development","BP",1
"7965","GO:0035243",0.999999999999999,0.989146149579276,0,4,"protein-arginine omega-N symmetric methyltransferase activity","MF",1
"8001","GO:0035303",0.999999999999999,0.994485562938777,0,2,"regulation of dephosphorylation","BP",1
"8012","GO:0035321",0.999999999999999,0.994387742512487,0,2,"maintenance of imaginal disc-derived wing hair orientation","BP",1
"8020","GO:0035332",0.999999999999999,0.984185951707489,0,6,"positive regulation of hippo signaling","BP",1
"8064","GO:0035456",0.999999999999999,0.985879883211314,0,5,"response to interferon-beta","BP",1
"8147","GO:0035621",0.999999999999999,0.998377331673316,0,1,"ER to Golgi ceramide transport","BP",1
"8157","GO:0035639",0.999999999999999,0.954162841752679,0,17,"purine ribonucleoside triphosphate binding","MF",1
"8161","GO:0035644",0.999999999999999,0.997610392060811,0,1,"phosphoanandamide dephosphorylation","BP",1
"8178","GO:0035710",0.999999999999999,0.997226765406738,0,1,"CD4-positive, alpha-beta T cell activation","BP",1
"8221","GO:0035815",0.999999999999999,0.990927445744513,0,3,"positive regulation of renal sodium excretion","BP",1
"8257","GO:0035907",0.999999999999999,0.968004748801478,0,12,"dorsal aorta development","BP",1
"8291","GO:0036006",0.999999999999999,0.995424884832965,0,2,"cellular response to macrophage colony-stimulating factor stimulus","BP",1
"8300","GO:0036021",0.999999999999999,0.985640000087983,0,5,"endolysosome lumen","CC",1
"8320","GO:0036089",0.999999999999999,0.990973754678658,0,3,"cleavage furrow formation","BP",1
"8329","GO:0036108",0.999999999999999,0.996951742255755,0,1,"4-amino-4-deoxy-alpha-L-arabinopyranosyl undecaprenyl phosphate biosynthetic process","BP",1
"8365","GO:0036179",0.999999999999999,0.997069302489431,0,1,"osteoclast maturation","BP",1
"8394","GO:0036317",0.999999999999999,0.996975131266491,0,1,"tyrosyl-RNA phosphodiesterase activity","MF",1
"8411","GO:0036372",0.999999999999999,0.975816714783056,0,9,"opsin transport","BP",1
"8434","GO:0036449",0.999999999999999,0.978213796008423,0,8,"microtubule minus-end","CC",1
"8482","GO:0038016",0.999999999999999,0.993912659062949,0,2,"insulin receptor internalization","BP",1
"8500","GO:0038063",0.999999999999999,0.994358074380593,0,2,"collagen-activated tyrosine kinase receptor signaling pathway","BP",1
"8516","GO:0038128",0.999999999999999,0.98936563757612,0,4,"ERBB2 signaling pathway","BP",1
"8520","GO:0038158",0.999999999999999,0.996951757696157,0,1,"granulocyte colony-stimulating factor signaling pathway","BP",1
"8521","GO:0038163",0.999999999999999,0.994466828020554,0,2,"thrombopoietin-mediated signaling pathway","BP",1
"8572","GO:0039648",0.999999999999999,0.990882764106288,0,3,"modulation by virus of host protein ubiquitination","BP",1
"8575","GO:0039657",0.999999999999999,0.969934811867178,0,10,"suppression by virus of host gene expression","BP",1
"8600","GO:0040015",0.999999999999999,0.973809761745366,0,10,"negative regulation of multicellular organism growth","BP",1
"8616","GO:0040036",0.999999999999999,0.997069302489431,0,1,"regulation of fibroblast growth factor receptor signaling pathway","BP",1
"8629","GO:0042052",0.999999999999999,0.984924365392336,0,5,"rhabdomere development","BP",1
"8644","GO:0042092",0.999999999999999,0.997131796329659,0,1,"type 2 immune response","BP",1
"8658","GO:0042126",0.999999999999999,0.993929238981966,0,2,"nitrate metabolic process","BP",1
"8697","GO:0042245",0.999999999999999,0.991127140258461,0,3,"RNA repair","BP",1
"8711","GO:0042274",0.999999999999999,0.979598409810592,0,7,"ribosomal small subunit biogenesis","BP",1
"8722","GO:0042289",0.999999999999999,0.997007341283957,0,1,"MHC class II protein binding","MF",1
"8762","GO:0042392",0.999999999999999,0.992080544721138,0,3,"sphingosine-1-phosphate phosphatase activity","MF",1
"8775","GO:0042423",0.999999999999999,0.996953898201913,0,1,"catecholamine biosynthetic process","BP",1
"8794","GO:0042473",0.999999999999999,0.953911473035035,0,18,"outer ear morphogenesis","BP",1
"8812","GO:0042501",0.999999999999999,0.991912808744728,0,3,"serine phosphorylation of STAT protein","BP",1
"8894","GO:0042706",0.999999999999999,0.993914446742971,0,2,"eye photoreceptor cell fate commitment","BP",1
"8943","GO:0042800",0.999999999999999,0.976893678027879,0,9,"histone H3K4 methyltransferase activity","MF",1
"8956","GO:0042832",0.999999999999999,0.991308397760563,0,3,"defense response to protozoan","BP",1
"8957","GO:0042834",0.999999999999999,0.973066240891587,0,9,"peptidoglycan binding","MF",1
"9103","GO:0043201",0.999999999999999,0.995126692200985,0,2,"response to leucine","BP",1
"9107","GO:0043208",0.999999999999999,0.991558546969301,0,3,"glycosphingolipid binding","MF",1
"9131","GO:0043257",0.999999999999999,0.995045248103778,0,2,"laminin-8 complex","CC",1
"9132","GO:0043259",0.999999999999999,0.995045248103778,0,2,"laminin-10 complex","CC",1
"9156","GO:0043303",0.999999999999999,0.997222878322739,0,1,"mast cell degranulation","BP",1
"9179","GO:0043366",0.999999999999999,0.994427994180318,0,2,"beta selection","BP",1
"9203","GO:0043416",0.999999999999999,0.994460196319711,0,2,"regulation of skeletal muscle tissue regeneration","BP",1
"9244","GO:0043517",0.999999999999999,0.988014997320358,0,5,"positive regulation of DNA damage response, signal transduction by p53 class mediator","BP",1
"9329","GO:0043697",0.999999999999999,0.932562927439309,0,26,"cell dedifferentiation","BP",1
"9333","GO:0043739",0.999999999999999,0.996953898201913,0,1,"G/U mismatch-specific uracil-DNA glycosylase activity","MF",1
"9394","GO:0044091",0.999999999999999,0.98408923313253,0,6,"membrane biogenesis","BP",1
"9417","GO:0044194",0.999999999999999,0.988151147619234,0,4,"cytolytic granule","CC",1
"9475","GO:0044326",0.999999999999999,0.994814031032257,0,2,"dendritic spine neck","CC",1
"9567","GO:0044782",0.999999999999999,0.973079659991851,0,10,"cilium organization","BP",1
"9599","GO:0044878",0.999999999999999,0.991927295007801,0,3,"mitotic cytokinesis checkpoint signaling","BP",1
"9670","GO:0045165",0.999999999999999,0.872156593141296,0,50,"cell fate commitment","BP",1
"9710","GO:0045250",0.999999999999999,0.996959987956708,0,1,"cytosolic pyruvate dehydrogenase complex","CC",1
"9727","GO:0045301",0.999999999999999,0.996951755533575,0,1,"tRNA-(2-methylthio-N-6-(cis-hydroxy)isopentenyl adenosine)-hydroxylase activity","MF",1
"9741","GO:0045337",0.999999999999999,0.994986106523494,0,2,"farnesyl diphosphate biosynthetic process","BP",1
"9743","GO:0045345",0.999999999999999,0.99152247657097,0,3,"positive regulation of MHC class I biosynthetic process","BP",1
"9786","GO:0045581",0.999999999999999,0.996953626462205,0,1,"negative regulation of T cell differentiation","BP",1
"9797","GO:0045599",0.999999999999999,0.915889211090403,0,34,"negative regulation of fat cell differentiation","BP",1
"9800","GO:0045602",0.999999999999999,0.984332544956988,0,6,"negative regulation of endothelial cell differentiation","BP",1
"9827","GO:0045650",0.999999999999999,0.989111141811314,0,4,"negative regulation of macrophage differentiation","BP",1
"9833","GO:0045657",0.999999999999999,0.996993773225027,0,1,"positive regulation of monocyte differentiation","BP",1
"9861","GO:0045727",0.999999999999999,0.877096336469256,0,48,"positive regulation of translation","BP",1
"9893","GO:0045785",0.999999999999999,0.900969966538955,0,42,"positive regulation of cell adhesion","BP",1
"9925","GO:0045870",0.999999999999999,0.997785979164147,0,1,"positive regulation of single stranded viral RNA replication via double stranded DNA intermediate","BP",1
"9927","GO:0045875",0.999999999999999,0.992224563076987,0,3,"negative regulation of sister chromatid cohesion","BP",1
"9940","GO:0045903",0.999999999999999,0.98953036853868,0,4,"positive regulation of translational fidelity","BP",1
"9947","GO:0045913",0.999999999999999,0.994503923416566,0,2,"positive regulation of carbohydrate metabolic process","BP",1
"10021","GO:0046101",0.999999999999999,0.996958717182158,0,1,"hypoxanthine biosynthetic process","BP",1
"10056","GO:0046324",0.999999999999999,0.991799920213633,0,3,"regulation of glucose import","BP",1
"10076","GO:0046373",0.999999999999999,0.982267947131371,0,7,"L-arabinose metabolic process","BP",1
"10091","GO:0046429",0.999999999999999,0.996952172667964,0,1,"4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase activity","MF",1
"10093","GO:0046449",0.999999999999999,0.998631517541387,0,1,"creatinine metabolic process","BP",1
"10106","GO:0046477",0.999999999999999,0.988662698980882,0,4,"glycosylceramide catabolic process","BP",1
"10143","GO:0046556",0.999999999999999,0.982267947131371,0,7,"alpha-L-arabinofuranosidase activity","MF",1
"10187","GO:0046664",0.999999999999999,0.990594086283731,0,4,"dorsal closure, amnioserosa morphology change","BP",1
"10192","GO:0046677",0.999999999999999,0.842175166260349,0,59,"response to antibiotic","BP",1
"10200","GO:0046696",0.999999999999999,0.996958134158936,0,1,"lipopolysaccharide receptor complex","CC",1
"10288","GO:0046935",0.999999999999999,0.996967477299854,0,1,"1-phosphatidylinositol-3-kinase regulator activity","MF",1
"10378","GO:0047496",0.999999999999999,0.978121205459028,0,8,"vesicle transport along microtubule","BP",1
"10379","GO:0047497",0.999999999999999,0.994655667626299,0,2,"mitochondrion transport along microtubule","BP",1
"10395","GO:0047676",0.999999999999999,0.98907491581834,0,5,"arachidonate-CoA ligase activity","MF",1
"10441","GO:0047992",0.999999999999999,0.996967149598364,0,1,"hydroxylysine kinase activity","MF",1
"10443","GO:0048008",0.999999999999999,0.948002676513485,0,21,"platelet-derived growth factor receptor signaling pathway","BP",1
"10488","GO:0048102",0.999999999999999,0.979839635758441,0,7,"autophagic cell death","BP",1
"10492","GO:0048106",0.999999999999999,0.994387742512487,0,2,"establishment of thoracic bristle planar orientation","BP",1
"10520","GO:0048205",0.999999999999999,0.991882366302432,0,3,"COPI coating of Golgi vesicle","BP",1
"10534","GO:0048244",0.999999999999999,0.996954170036,0,1,"phytanoyl-CoA dioxygenase activity","MF",1
"10545","GO:0048264",0.999999999999999,0.970051454798343,0,11,"determination of ventral identity","BP",1
"10553","GO:0048280",0.999999999999999,0.980796828845295,0,7,"vesicle fusion with Golgi apparatus","BP",1
"10556","GO:0048291",0.999999999999999,0.996958134158936,0,1,"isotype switching to IgG isotypes","BP",1
"10569","GO:0048332",0.999999999999999,0.994391461733439,0,2,"mesoderm morphogenesis","BP",1
"10589","GO:0048385",0.999999999999999,0.997294938390961,0,1,"regulation of retinoic acid receptor signaling pathway","BP",1
"10607","GO:0048478",0.999999999999999,0.98257869584908,0,6,"replication fork protection","BP",1
"10646","GO:0048550",0.999999999999999,0.989993682442024,0,4,"negative regulation of pinocytosis","BP",1
"10649","GO:0048561",0.999999999999999,0.997184026389894,0,1,"establishment of animal organ orientation","BP",1
"10650","GO:0048562",0.999999999999999,0.925832354435066,0,29,"embryonic organ morphogenesis","BP",1
"10688","GO:0048635",0.999999999999999,0.981092316895117,0,7,"negative regulation of muscle organ development","BP",1
"10691","GO:0048640",0.999999999999999,0.984356074732523,0,7,"negative regulation of developmental growth","BP",1
"10702","GO:0048663",0.999999999999999,0.926601622313383,0,26,"neuron fate commitment","BP",1
"10766","GO:0048788",0.999999999999999,0.995486987657286,0,2,"cytoskeleton of presynaptic active zone","CC",1
"10792","GO:0048839",0.999999999999999,0.859750685553161,0,56,"inner ear development","BP",1
"10798","GO:0048845",0.999999999999999,0.957344312649249,0,15,"venous blood vessel morphogenesis","BP",1
"10832","GO:0048922",0.999999999999999,0.996951752077124,0,1,"posterior lateral line neuromast deposition","BP",1
"10850","GO:0050113",0.999999999999999,0.997726381913286,0,1,"inositol oxygenase activity","MF",1
"10855","GO:0050145",0.999999999999999,0.997551145216087,0,1,"nucleoside monophosphate kinase activity","MF",1
"10878","GO:0050290",0.999999999999999,0.9970237964097,0,1,"sphingomyelin phosphodiesterase D activity","MF",1
"10921","GO:0050545",0.999999999999999,0.9916780347362,0,3,"sulfopyruvate decarboxylase activity","MF",1
"10932","GO:0050651",0.999999999999999,0.987896556064696,0,4,"dermatan sulfate proteoglycan biosynthetic process","BP",1
"10935","GO:0050656",0.999999999999999,0.98856810909097,0,4,"3'-phosphoadenosine 5'-phosphosulfate binding","MF",1
"10939","GO:0050661",0.999999999999999,0.860214229381683,0,52,"NADP binding","MF",1
"10961","GO:0050709",0.999999999999999,0.97831986715102,0,8,"negative regulation of protein secretion","BP",1
"10967","GO:0050731",0.999999999999999,0.927183104429571,0,29,"positive regulation of peptidyl-tyrosine phosphorylation","BP",1
"10971","GO:0050750",0.999999999999999,0.954183901645247,0,17,"low-density lipoprotein particle receptor binding","MF",1
"10977","GO:0050769",0.999999999999999,0.917064237647799,0,33,"positive regulation of neurogenesis","BP",1
"11032","GO:0050860",0.999999999999999,0.972236431558397,0,10,"negative regulation of T cell receptor signaling pathway","BP",1
"11093","GO:0050975",0.999999999999999,0.992151967541873,0,3,"sensory perception of touch","BP",1
"11108","GO:0051011",0.999999999999999,0.984621511189026,0,6,"microtubule minus-end binding","MF",1
"11144","GO:0051065",0.999999999999999,0.997125568406533,0,1,"CTP reductase activity","MF",1
"11187","GO:0051148",0.999999999999999,0.983490664594792,0,6,"negative regulation of muscle cell differentiation","BP",1
"11247","GO:0051280",0.999999999999999,0.994799083528585,0,2,"negative regulation of release of sequestered calcium ion into cytosol","BP",1
"11285","GO:0051377",0.999999999999999,0.991354751506094,0,3,"mannose-ethanolamine phosphotransferase activity","MF",1
"11323","GO:0051461",0.999999999999999,0.996952459025861,0,1,"positive regulation of corticotropin secretion","BP",1
"11422","GO:0051718",0.999999999999999,0.995482428362804,0,2,"DNA (cytosine-5-)-methyltransferase activity, acting on CpG substrates","MF",1
"11523","GO:0051973",0.999999999999999,0.938403542418113,0,23,"positive regulation of telomerase activity","BP",1
"11559","GO:0052689",0.999999999999999,0.955644559559908,0,16,"carboxylic ester hydrolase activity","MF",1
"11569","GO:0052745",0.999999999999999,0.989879701509157,0,4,"inositol phosphate phosphatase activity","MF",1
"11596","GO:0052906",0.999999999999999,0.996951747030522,0,1,"tRNA (guanine(37)-N(1))-methyltransferase activity","MF",1
"11609","GO:0055013",0.999999999999999,0.966358208744601,0,12,"cardiac muscle cell development","BP",1
"11611","GO:0055015",0.999999999999999,0.986694389364869,0,5,"ventricular cardiac muscle cell development","BP",1
"11631","GO:0055070",0.999999999999999,0.983094041276767,0,6,"copper ion homeostasis","BP",1
"11646","GO:0055091",0.999999999999999,0.976965668555843,0,10,"phospholipid homeostasis","BP",1
"11657","GO:0055118",0.999999999999999,0.991361211354281,0,3,"negative regulation of cardiac muscle contraction","BP",1
"11663","GO:0055131",0.999999999999999,0.988334395779191,0,4,"C3HC4-type RING finger domain binding","MF",1
"11682","GO:0060025",0.999999999999999,0.976963044314873,0,8,"regulation of synaptic activity","BP",1
"11702","GO:0060047",0.999999999999999,0.948241833325432,0,19,"heart contraction","BP",1
"11738","GO:0060091",0.999999999999999,0.982805686498208,0,6,"kinocilium","CC",1
"11764","GO:0060152",0.999999999999999,0.99463132418646,0,2,"microtubule-based peroxisome localization","BP",1
"11777","GO:0060180",0.999999999999999,0.990912488392155,0,3,"female mating behavior","BP",1
"11787","GO:0060214",0.999999999999999,0.991015213094656,0,3,"endocardium formation","BP",1
"11794","GO:0060221",0.999999999999999,0.990882763792128,0,3,"retinal rod cell differentiation","BP",1
"11838","GO:0060306",0.999999999999999,0.983928984690913,0,6,"regulation of membrane repolarization","BP",1
"11933","GO:0060463",0.999999999999999,0.986735012496063,0,5,"lung lobe morphogenesis","BP",1
"11934","GO:0060465",0.999999999999999,0.964500645850184,0,13,"pharynx development","BP",1
"11959","GO:0060528",0.999999999999999,0.975162547441085,0,9,"secretory columnal luminar epithelial cell differentiation involved in prostate glandular acinus development","BP",1
"11991","GO:0060591",0.999999999999999,0.991585525587484,0,3,"chondroblast differentiation","BP",1
"12066","GO:0060770",0.999999999999999,0.982514497826816,0,6,"negative regulation of epithelial cell proliferation involved in prostate gland development","BP",1
"12088","GO:0060836",0.999999999999999,0.96181443391151,0,14,"lymphatic endothelial cell differentiation","BP",1
"12114","GO:0060928",0.999999999999999,0.991886161144972,0,3,"atrioventricular node cell development","BP",1
"12115","GO:0060929",0.999999999999999,0.994399570106529,0,2,"atrioventricular node cell fate commitment","BP",1
"12137","GO:0060992",0.999999999999999,0.982994032461061,0,6,"response to fungicide","BP",1
"12201","GO:0061092",0.999999999999999,0.995248398159369,0,2,"positive regulation of phospholipid translocation","BP",1
"12231","GO:0061197",0.999999999999999,0.994033478432394,0,2,"fungiform papilla morphogenesis","BP",1
"12285","GO:0061418",0.999999999999999,0.993989641791848,0,2,"regulation of transcription from RNA polymerase II promoter in response to hypoxia","BP",1
"12312","GO:0061508",0.999999999999999,0.997551145216087,0,1,"CDP phosphorylation","BP",1
"12324","GO:0061542",0.999999999999999,0.99710322293102,0,1,"3-demethylubiquinol-n 3-O-methyltransferase activity","MF",1
"12332","GO:0061565",0.999999999999999,0.997551145216087,0,1,"dAMP phosphorylation","BP",1
"12333","GO:0061566",0.999999999999999,0.997551145216087,0,1,"CMP phosphorylation","BP",1
"12334","GO:0061567",0.999999999999999,0.997551145216087,0,1,"dCMP phosphorylation","BP",1
"12335","GO:0061568",0.999999999999999,0.997551145216087,0,1,"GDP phosphorylation","BP",1
"12336","GO:0061569",0.999999999999999,0.997551145216087,0,1,"UDP phosphorylation","BP",1
"12337","GO:0061570",0.999999999999999,0.997551145216087,0,1,"dCDP phosphorylation","BP",1
"12338","GO:0061571",0.999999999999999,0.997551145216087,0,1,"TDP phosphorylation","BP",1
"12366","GO:0061632",0.999999999999999,0.997434681151478,0,1,"RNA lariat debranching enzyme activator activity","MF",1
"12368","GO:0061640",0.999999999999999,0.969966792351452,0,11,"cytoskeleton-dependent cytokinesis","BP",1
"12408","GO:0061739",0.999999999999999,0.99454097409247,0,2,"protein lipidation involved in autophagosome assembly","BP",1
"12449","GO:0061837",0.999999999999999,0.998631517541387,0,1,"neuropeptide processing","BP",1
"12470","GO:0061912",0.999999999999999,0.994086998546081,0,2,"selective autophagy","BP",1
"12474","GO:0061929",0.999999999999999,0.996964441088329,0,1,"gamma-glutamylaminecyclotransferase activity","MF",1
"12492","GO:0062013",0.999999999999999,0.994503923416566,0,2,"positive regulation of small molecule metabolic process","BP",1
"12562","GO:0070076",0.999999999999999,0.996951768873207,0,1,"histone lysine demethylation","BP",1
"12569","GO:0070086",0.999999999999999,0.987237436590324,0,5,"ubiquitin-dependent endocytosis","BP",1
"12572","GO:0070090",0.999999999999999,0.996952392930422,0,1,"metaphase plate","CC",1
"12615","GO:0070197",0.999999999999999,0.997408755524322,0,1,"meiotic attachment of telomere to nuclear envelope","BP",1
"12636","GO:0070260",0.999999999999999,0.996975131266491,0,1,"5'-tyrosyl-DNA phosphodiesterase activity","MF",1
"12662","GO:0070320",0.999999999999999,0.993912659062949,0,2,"inward rectifier potassium channel inhibitor activity","MF",1
"12757","GO:0070537",0.999999999999999,0.99472218023075,0,2,"histone H2A K63-linked deubiquitination","BP",1
"12771","GO:0070564",0.999999999999999,0.997294938390961,0,1,"positive regulation of vitamin D receptor signaling pathway","BP",1
"12782","GO:0070579",0.999999999999999,0.994545379021799,0,2,"methylcytosine dioxygenase activity","MF",1
