"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust"
"4064","GO:0009958",1,0.997994317929801,0,1,"positive gravitropism","BP",1
"4065","GO:0009959",1,0.997935219464771,0,1,"negative gravitropism","BP",1
"4066","GO:0009960",1,0.994767498150542,0,2,"endosperm development","BP",1
"4067","GO:0009965",1,0.994779471105055,0,2,"leaf morphogenesis","BP",1
"4069","GO:0009967",1,0.712112528771193,0,153,"positive regulation of signal transduction","BP",1
"4070","GO:0009968",1,0.746936007165317,0,132,"negative regulation of signal transduction","BP",1
"4071","GO:0009972",1,0.992834102822464,0,3,"cytidine deamination","BP",1
"4072","GO:0009976",1,0.997375764353647,0,1,"tocopherol cyclase activity","MF",1
"4073","GO:0009982",1,0.95269232262163,0,19,"pseudouridine synthase activity","MF",1
"4074","GO:0009986",1,0.397641765683728,0,398,"cell surface","CC",1
"4076","GO:0009988",1,0.996327710439695,0,2,"cell-cell recognition","BP",1
"4077","GO:0009991",1,0.995113403874163,0,2,"response to extracellular stimulus","BP",1
"4078","GO:0009992",1,0.982892953578484,0,7,"cellular water homeostasis","BP",1
"4079","GO:0009994",1,0.997517361810699,0,1,"oocyte differentiation","BP",1
"4080","GO:0009996",1,0.991017581665623,0,4,"negative regulation of cell fate specification","BP",1
"4081","GO:0009997",1,0.997375764353647,0,1,"negative regulation of cardioblast cell fate specification","BP",1
"4082","GO:0010001",1,0.952858045099531,0,20,"glial cell differentiation","BP",1
"4083","GO:0010002",1,0.979525992994411,0,9,"cardioblast differentiation","BP",1
"4084","GO:0010004",1,0.995849485518859,0,2,"gastrulation involving germ band extension","BP",1
"4085","GO:0010008",1,0.666666364210391,0,185,"endosome membrane","CC",1
"4086","GO:0010009",1,0.997375764353647,0,1,"cytoplasmic side of endosome membrane","CC",1
"4087","GO:0010015",1,0.998189996171225,0,1,"root morphogenesis","BP",1
"4088","GO:0010016",1,0.993199560306693,0,3,"shoot system morphogenesis","BP",1
"4089","GO:0010017",1,0.992813052288893,0,3,"red or far-red light signaling pathway","BP",1
"4090","GO:0010019",1,0.995425464512824,0,2,"chloroplast-nucleus signaling pathway","BP",1
"4091","GO:0010020",1,0.995471841442974,0,2,"chloroplast fission","BP",1
"4092","GO:0010025",1,0.995379269827438,0,2,"wax biosynthetic process","BP",1
"4093","GO:0010026",1,0.99763043418174,0,1,"trichome differentiation","BP",1
"4094","GO:0010027",1,0.997529565502813,0,1,"thylakoid membrane organization","BP",1
"4095","GO:0010029",1,0.996108659299361,0,2,"regulation of seed germination","BP",1
"4096","GO:0010030",1,0.997382121431091,0,1,"positive regulation of seed germination","BP",1
"4097","GO:0010032",1,0.994265183276292,0,3,"meiotic chromosome condensation","BP",1
"4098","GO:0010033",1,0.471354896108052,0,322,"response to organic substance","BP",1
"4099","GO:0010035",1,0.907686833011659,0,43,"response to inorganic substance","BP",1
"4100","GO:0010038",1,0.885963491394132,0,54,"response to metal ion","BP",1
"4101","GO:0010039",1,0.979620229284097,0,9,"response to iron ion","BP",1
"4102","GO:0010040",1,0.983099803298275,0,7,"response to iron(II) ion","BP",1
"4103","GO:0010041",1,0.997793894269016,0,1,"response to iron(III) ion","BP",1
"4104","GO:0010042",1,0.975551856894483,0,11,"response to manganese ion","BP",1
"4105","GO:0010043",1,0.925490172904936,0,33,"response to zinc ion","BP",1
"4106","GO:0010044",1,0.972361581936212,0,13,"response to aluminum ion","BP",1
"4107","GO:0010045",1,0.984688548915912,0,6,"response to nickel cation","BP",1
"4108","GO:0010046",1,0.995544318104122,0,2,"response to mycotoxin","BP",1
"4109","GO:0010050",1,0.997382396914483,0,1,"vegetative phase change","BP",1
"4110","GO:0010051",1,0.998177751831042,0,1,"xylem and phloem pattern formation","BP",1
"4111","GO:0010053",1,0.995664331047083,0,2,"root epidermal cell differentiation","BP",1
"4112","GO:0010073",1,0.993674849875855,0,3,"meristem maintenance","BP",1
"4113","GO:0010078",1,0.997393035453985,0,1,"maintenance of root meristem identity","BP",1
"4114","GO:0010082",1,0.997894863194903,0,1,"regulation of root meristem growth","BP",1
"4115","GO:0010085",1,0.997660723083124,0,1,"polarity specification of proximal/distal axis","BP",1
"4117","GO:0010089",1,0.998006137318173,0,1,"xylem development","BP",1
"4118","GO:0010091",1,0.993516882468679,0,3,"trichome branching","BP",1
"4119","GO:0010092",1,0.99768809894383,0,1,"specification of animal organ identity","BP",1
"4120","GO:0010100",1,0.998138033732826,0,1,"negative regulation of photomorphogenesis","BP",1
"4121","GO:0010101",1,0.997375764353647,0,1,"post-embryonic root morphogenesis","BP",1
"4122","GO:0010102",1,0.98960092287035,0,4,"lateral root morphogenesis","BP",1
"4123","GO:0010105",1,0.994758326757562,0,2,"negative regulation of ethylene-activated signaling pathway","BP",1
"4124","GO:0010109",1,0.997945070617152,0,1,"regulation of photosynthesis","BP",1
"4125","GO:0010114",1,0.994758320411675,0,2,"response to red light","BP",1
"4126","GO:0010118",1,0.997382317409148,0,1,"stomatal movement","BP",1
"4127","GO:0010119",1,0.991430118271413,0,4,"regulation of stomatal movement","BP",1
"4128","GO:0010121",1,0.994825782608154,0,2,"arginine catabolic process to proline via ornithine","BP",1
"4129","GO:0010125",1,0.909261520568595,0,41,"mycothiol biosynthetic process","BP",1
"4130","GO:0010133",1,0.997375765732552,0,1,"proline catabolic process to glutamate","BP",1
"4131","GO:0010142",1,0.990362016518923,0,4,"farnesyl diphosphate biosynthetic process, mevalonate pathway","BP",1
"4132","GO:0010148",1,0.993746298458251,0,3,"transpiration","BP",1
"4133","GO:0010150",1,0.991381943073466,0,4,"leaf senescence","BP",1
"4134","GO:0010152",1,0.996243378365849,0,2,"pollen maturation","BP",1
"4135","GO:0010154",1,0.997375764353647,0,1,"fruit development","BP",1
"4136","GO:0010157",1,0.990512310580318,0,5,"response to chlorate","BP",1
"4137","GO:0010159",1,0.997379764382831,0,1,"specification of animal organ position","BP",1
"4138","GO:0010165",1,0.954473390769537,0,20,"response to X-ray","BP",1
"4139","GO:0010171",1,0.991165978031119,0,4,"body morphogenesis","BP",1
"4140","GO:0010172",1,0.970277515416517,0,14,"embryonic body morphogenesis","BP",1
"4141","GO:0010181",1,0.94918562006852,0,23,"FMN binding","MF",1
"4142","GO:0010182",1,0.996391816714258,0,2,"sugar mediated signaling pathway","BP",1
"4143","GO:0010183",1,0.992479811838225,0,3,"pollen tube guidance","BP",1
"4144","GO:0010184",1,0.993854555832367,0,3,"cytokinin transport","BP",1
"4145","GO:0010193",1,0.988240036660963,0,5,"response to ozone","BP",1
"4146","GO:0010196",1,0.997687995616238,0,1,"nonphotochemical quenching","BP",1
"4147","GO:0010200",1,0.99770590055087,0,1,"response to chitin","BP",1
"4148","GO:0010206",1,0.997396491806023,0,1,"photosystem II repair","BP",1
"4149","GO:0010209",1,0.994761386732214,0,2,"vacuolar sorting signal binding","MF",1
"4150","GO:0010212",1,0.911810722412432,0,41,"response to ionizing radiation","BP",1
"4151","GO:0010216",1,0.988346684228798,0,6,"maintenance of DNA methylation","BP",1
"4152","GO:0010217",1,0.995644443254393,0,2,"cellular aluminum ion homeostasis","BP",1
"4153","GO:0010222",1,0.993854555832367,0,3,"stem vascular tissue pattern formation","BP",1
"4154","GO:0010223",1,0.998151949551871,0,1,"secondary shoot formation","BP",1
"4155","GO:0010224",1,0.991788797064845,0,4,"response to UV-B","BP",1
"4156","GO:0010225",1,0.984078969696588,0,7,"response to UV-C","BP",1
"4157","GO:0010226",1,0.983165950533683,0,7,"response to lithium ion","BP",1
"4158","GO:0010228",1,0.987165767303031,0,5,"vegetative to reproductive phase transition of meristem","BP",1
"4159","GO:0010229",1,0.998236474184883,0,1,"inflorescence development","BP",1
"4160","GO:0010230",1,0.997375882502689,0,1,"alternative respiration","BP",1
"4161","GO:0010236",1,0.994872589692141,0,2,"plastoquinone biosynthetic process","BP",1
"4162","GO:0010243",1,0.679915708966495,0,165,"response to organonitrogen compound","BP",1
"4163","GO:0010245",1,0.99741950202102,0,1,"radial microtubular system formation","BP",1
"4164","GO:0010248",1,0.991144216085405,0,4,"establishment or maintenance of transmembrane electrochemical gradient","BP",1
"4165","GO:0010255",1,0.998098955884688,0,1,"glucose mediated signaling pathway","BP",1
"4166","GO:0010256",1,0.963320452848996,0,18,"endomembrane system organization","BP",1
"4168","GO:0010260",1,0.998810342943849,0,1,NA,NA,1
"4169","GO:0010265",1,0.99842744931909,0,1,"SCF complex assembly","BP",1
"4170","GO:0010266",1,0.995202966959997,0,2,"response to vitamin B1","BP",1
"4171","GO:0010267",1,0.997434692406681,0,1,"ta-siRNA processing","BP",1
"4172","GO:0010269",1,0.983055519673176,0,7,"response to selenium ion","BP",1
"4173","GO:0010273",1,0.992149707957226,0,3,"detoxification of copper ion","BP",1
"4174","GO:0010274",1,0.998344332176641,0,1,"hydrotropism","BP",1
"4175","GO:0010286",1,0.991772501152009,0,4,"heat acclimation","BP",1
"4176","GO:0010288",1,0.927931416072133,0,32,"response to lead ion","BP",1
"4177","GO:0010305",1,0.995938980787861,0,2,"leaf vascular tissue pattern formation","BP",1
"4178","GO:0010309",1,0.997382343839919,0,1,"acireductone dioxygenase [iron(II)-requiring] activity","MF",1
"4179","GO:0010310",1,0.991333090148291,0,4,"regulation of hydrogen peroxide metabolic process","BP",1
"4180","GO:0010311",1,0.987459685707221,0,6,"lateral root formation","BP",1
"4181","GO:0010312",1,0.985283947584583,0,6,"detoxification of zinc ion","BP",1
"4182","GO:0010314",1,0.960340010933354,0,17,"phosphatidylinositol-5-phosphate binding","MF",1
"4183","GO:0010319",1,0.997375764353647,0,1,"stromule","CC",1
"4184","GO:0010324",1,0.993382543757902,0,3,"membrane invagination","BP",1
"4185","GO:0010332",1,0.965965730855662,0,16,"response to gamma radiation","BP",1
"4186","GO:0010333",1,0.997375764353647,0,1,"terpene synthase activity","MF",1
"4187","GO:0010338",1,0.997894863194903,0,1,"leaf formation","BP",1
"4188","GO:0010339",1,0.998025961637413,0,1,"external side of cell wall","CC",1
"4189","GO:0010340",1,0.992343893617957,0,3,"carboxyl-O-methyltransferase activity","MF",1
"4190","GO:0010342",1,0.99741950202102,0,1,"endosperm cellularization","BP",1
"4191","GO:0010344",1,0.995059514752759,0,2,"seed oilbody biogenesis","BP",1
"4192","GO:0010348",1,0.994992027576413,0,2,"lithium:proton antiporter activity","MF",1
"4193","GO:0010349",1,0.997582749755219,0,1,"L-galactose dehydrogenase activity","MF",1
"4194","GO:0010358",1,0.997894863194903,0,1,"leaf shaping","BP",1
"4195","GO:0010360",1,0.993764246454854,0,3,"negative regulation of anion channel activity","BP",1
"4196","GO:0010369",1,0.990669163064091,0,4,"chromocenter","CC",1
"4197","GO:0010370",1,0.998132618762985,0,1,"perinucleolar chromocenter","CC",1
"4198","GO:0010378",1,0.997375764353647,0,1,"temperature compensation of the circadian clock","BP",1
"4199","GO:0010385",1,0.992914607858387,0,3,"double-stranded methylated DNA binding","MF",1
"4200","GO:0010387",1,0.995634418152692,0,2,"COP9 signalosome assembly","BP",1
"4201","GO:0010389",1,0.96824692507601,0,14,"regulation of G2/M transition of mitotic cell cycle","BP",1
"4202","GO:0010390",1,0.9643649604069,0,16,"histone monoubiquitination","BP",1
"4203","GO:0010405",1,0.997416219177678,0,1,"arabinogalactan protein metabolic process","BP",1
"4204","GO:0010410",1,0.997377853482337,0,1,"hemicellulose metabolic process","BP",1
"4205","GO:0010411",1,0.99479007748924,0,2,"xyloglucan metabolic process","BP",1
"4206","GO:0010424",1,0.99293065500568,0,4,"DNA methylation on cytosine within a CG sequence","BP",1
"4207","GO:0010430",1,0.996724660668038,0,2,"fatty acid omega-oxidation","BP",1
"4208","GO:0010446",1,0.991257849728783,0,4,"response to alkaline pH","BP",1
"4209","GO:0010447",1,0.991164561242852,0,4,"response to acidic pH","BP",1
"4210","GO:0010450",1,0.997375764353647,0,1,"inflorescence meristem growth","BP",1
"4211","GO:0010452",1,0.997552084750843,0,1,"histone H3-K36 methylation","BP",1
"4212","GO:0010453",1,0.992416234203455,0,3,"regulation of cell fate commitment","BP",1
"4213","GO:0010454",1,0.993172158555548,0,3,"negative regulation of cell fate commitment","BP",1
"4214","GO:0010457",1,0.983285364826702,0,8,"centriole-centriole cohesion","BP",1
"4215","GO:0010458",1,0.979616584412028,0,9,"exit from mitosis","BP",1
"4216","GO:0010459",1,0.9951406993019,0,2,"negative regulation of heart rate","BP",1
"4217","GO:0010460",1,0.983311823987327,0,7,"positive regulation of heart rate","BP",1
"4218","GO:0010463",1,0.984405687774164,0,6,"mesenchymal cell proliferation","BP",1
"4219","GO:0010465",1,0.990509461873166,0,4,"nerve growth factor receptor activity","MF",1
"4220","GO:0010466",1,0.948166758917038,0,22,"negative regulation of peptidase activity","BP",1
"4221","GO:0010467",1,0.863673013956802,0,61,"gene expression","BP",1
"4222","GO:0010468",1,0.550450696019356,0,258,"regulation of gene expression","BP",1
"4223","GO:0010469",1,0.982116528113693,0,8,"regulation of signaling receptor activity","BP",1
"4224","GO:0010470",1,0.987042446048813,0,6,"regulation of gastrulation","BP",1
"4225","GO:0010475",1,0.998070912144095,0,1,NA,NA,1
"4226","GO:0010482",1,0.996255854148889,0,2,"regulation of epidermal cell division","BP",1
"4227","GO:0010483",1,0.997468422217573,0,1,"pollen tube reception","BP",1
"4228","GO:0010484",1,0.98527989316126,0,7,"H3 histone acetyltransferase activity","MF",1
"4229","GO:0010485",1,0.986640497827249,0,6,"H4 histone acetyltransferase activity","MF",1
"4230","GO:0010492",1,0.995945935379682,0,2,"maintenance of shoot apical meristem identity","BP",1
"4231","GO:0010494",1,0.93014662890117,0,32,"cytoplasmic stress granule","CC",1
"4232","GO:0010496",1,0.99559054415688,0,2,"intercellular transport","BP",1
"4233","GO:0010498",1,0.964372538225895,0,15,"proteasomal protein catabolic process","BP",1
"4234","GO:0010499",1,0.998626410792413,0,1,"proteasomal ubiquitin-independent protein catabolic process","BP",1
"4235","GO:0010501",1,0.98364630537194,0,8,"RNA secondary structure unwinding","BP",1
"4236","GO:0010506",1,0.858737224355211,0,66,"regulation of autophagy","BP",1
"4237","GO:0010507",1,0.96328199701596,0,17,"negative regulation of autophagy","BP",1
"4238","GO:0010508",1,0.913774232752649,0,40,"positive regulation of autophagy","BP",1
"4239","GO:0010510",1,0.997786682917147,0,1,"regulation of acetyl-CoA biosynthetic process from pyruvate","BP",1
"4240","GO:0010515",1,0.997815685454473,0,1,"negative regulation of induction of conjugation with cellular fusion","BP",1
"4241","GO:0010518",1,0.974049703807796,0,12,"positive regulation of phospholipase activity","BP",1
"4242","GO:0010520",1,0.994952984988258,0,2,"regulation of reciprocal meiotic recombination","BP",1
"4243","GO:0010521",1,0.992996853841962,0,3,"telomerase inhibitor activity","MF",1
"4244","GO:0010524",1,0.98318053210764,0,8,"positive regulation of calcium ion transport into cytosol","BP",1
"4245","GO:0010525",1,0.99741950202102,0,1,"regulation of transposition, RNA-mediated","BP",1
"4246","GO:0010526",1,0.984897610596806,0,7,"negative regulation of transposition, RNA-mediated","BP",1
"4247","GO:0010529",1,0.97796971646103,0,11,"negative regulation of transposition","BP",1
"4248","GO:0010540",1,0.998344332176641,0,1,"basipetal auxin transport","BP",1
"4249","GO:0010543",1,0.995296805008687,0,2,"regulation of platelet activation","BP",1
"4250","GO:0010556",1,0.855861563304136,0,66,"regulation of macromolecule biosynthetic process","BP",1
"4251","GO:0010557",1,0.906376083287219,0,41,"positive regulation of macromolecule biosynthetic process","BP",1
"4252","GO:0010558",1,0.997419128800229,0,1,"negative regulation of macromolecule biosynthetic process","BP",1
"4253","GO:0010560",1,0.996247446567017,0,2,"positive regulation of glycoprotein biosynthetic process","BP",1
"4254","GO:0010564",1,0.933402074253333,0,31,"regulation of cell cycle process","BP",1
"4255","GO:0010566",1,0.990695969121609,0,4,"regulation of ketone biosynthetic process","BP",1
"4256","GO:0010569",1,0.972629808707877,0,12,"regulation of double-strand break repair via homologous recombination","BP",1
"4257","GO:0010571",1,0.991341480928667,0,4,"positive regulation of nuclear cell cycle DNA replication","BP",1
"4258","GO:0010572",1,0.993930996399548,0,3,"positive regulation of platelet activation","BP",1
"4259","GO:0010573",1,0.995898020737455,0,2,"vascular endothelial growth factor production","BP",1
"4260","GO:0010574",1,0.992267533210456,0,3,"regulation of vascular endothelial growth factor production","BP",1
"4261","GO:0010575",1,0.983571684352491,0,7,"positive regulation of vascular endothelial growth factor production","BP",1
"4262","GO:0010582",1,0.997382396914483,0,1,"floral meristem determinacy","BP",1
"4263","GO:0010584",1,0.995306995225829,0,2,"pollen exine formation","BP",1
"4264","GO:0010586",1,0.972817370386179,0,12,"miRNA metabolic process","BP",1
"4265","GO:0010587",1,0.986386770134649,0,6,"miRNA catabolic process","BP",1
"4266","GO:0010588",1,0.991906472772988,0,4,"cotyledon vascular tissue pattern formation","BP",1
"4267","GO:0010591",1,0.980130922605689,0,9,"regulation of lamellipodium assembly","BP",1
"4268","GO:0010592",1,0.954503914972385,0,21,"positive regulation of lamellipodium assembly","BP",1
"4269","GO:0010593",1,0.995502944820572,0,2,"negative regulation of lamellipodium assembly","BP",1
"4270","GO:0010594",1,0.984887999200225,0,6,"regulation of endothelial cell migration","BP",1
"4271","GO:0010595",1,0.89556431461227,0,49,"positive regulation of endothelial cell migration","BP",1
"4272","GO:0010596",1,0.974207565286704,0,12,"negative regulation of endothelial cell migration","BP",1
"4273","GO:0010597",1,0.99778640674826,0,1,"green leaf volatile biosynthetic process","BP",1
"4275","GO:0010605",1,0.808595296388043,0,96,"negative regulation of macromolecule metabolic process","BP",1
"4276","GO:0010606",1,0.997036047710849,0,2,"positive regulation of cytoplasmic mRNA processing body assembly","BP",1
"4277","GO:0010608",1,0.841366808538139,0,72,"post-transcriptional regulation of gene expression","BP",1
"4278","GO:0010609",1,0.996363107889248,0,2,"mRNA localization resulting in post-transcriptional regulation of gene expression","BP",1
"4279","GO:0010613",1,0.938714306477954,0,29,"positive regulation of cardiac muscle hypertrophy","BP",1
"4280","GO:0010614",1,0.970398166161893,0,13,"negative regulation of cardiac muscle hypertrophy","BP",1
"4281","GO:0010620",1,0.997375951846472,0,1,"negative regulation of transcription by transcription factor catabolism","BP",1
"4282","GO:0010621",1,0.997375775648432,0,1,"negative regulation of transcription by transcription factor localization","BP",1
"4283","GO:0010623",1,0.985950018588668,0,6,"programmed cell death involved in cell development","BP",1
"4286","GO:0010631",1,0.993387480955479,0,3,"epithelial cell migration","BP",1
"4287","GO:0010632",1,0.963547951436599,0,15,"regulation of epithelial cell migration","BP",1
"4288","GO:0010633",1,0.98226316387921,0,8,"negative regulation of epithelial cell migration","BP",1
"4289","GO:0010634",1,0.906253415341062,0,43,"positive regulation of epithelial cell migration","BP",1
"4290","GO:0010635",1,0.997584449537564,0,1,"regulation of mitochondrial fusion","BP",1
"4291","GO:0010636",1,0.974480113128608,0,12,"positive regulation of mitochondrial fusion","BP",1
"4292","GO:0010637",1,0.976539714952725,0,10,"negative regulation of mitochondrial fusion","BP",1
"4293","GO:0010638",1,0.982468500794875,0,8,"positive regulation of organelle organization","BP",1
"4294","GO:0010639",1,0.985237556642107,0,6,"negative regulation of organelle organization","BP",1
"4295","GO:0010640",1,0.998253204846938,0,1,"regulation of platelet-derived growth factor receptor signaling pathway","BP",1
"4296","GO:0010642",1,0.995406987157845,0,2,"negative regulation of platelet-derived growth factor receptor signaling pathway","BP",1
"4297","GO:0010644",1,0.97772223996404,0,9,"cell communication by electrical coupling","BP",1
"4298","GO:0010646",1,0.716700365465426,0,144,"regulation of cell communication","BP",1
"4299","GO:0010647",1,0.917944336791601,0,37,"positive regulation of cell communication","BP",1
"4300","GO:0010648",1,0.969271538942823,0,12,"negative regulation of cell communication","BP",1
"4301","GO:0010649",1,0.987867323897867,0,5,"regulation of cell communication by electrical coupling","BP",1
"4302","GO:0010650",1,0.993440969807326,0,3,"positive regulation of cell communication by electrical coupling","BP",1
"4303","GO:0010656",1,0.989766016182075,0,4,"negative regulation of muscle cell apoptotic process","BP",1
"4304","GO:0010659",1,0.99803162648094,0,1,"cardiac muscle cell apoptotic process","BP",1
"4305","GO:0010660",1,0.983545260277314,0,7,"regulation of muscle cell apoptotic process","BP",1
"4306","GO:0010661",1,0.998033056231278,0,1,"positive regulation of muscle cell apoptotic process","BP",1
"4307","GO:0010664",1,0.990091823174612,0,4,"negative regulation of striated muscle cell apoptotic process","BP",1
"4308","GO:0010666",1,0.982356422908793,0,8,"positive regulation of cardiac muscle cell apoptotic process","BP",1
"4309","GO:0010667",1,0.943264688206821,0,25,"negative regulation of cardiac muscle cell apoptotic process","BP",1
"4310","GO:0010668",1,0.993777232746725,0,3,"ectodermal cell differentiation","BP",1
"4311","GO:0010669",1,0.973011232231544,0,11,"epithelial structure maintenance","BP",1
"4312","GO:0010675",1,0.995457799005283,0,2,"regulation of cellular carbohydrate metabolic process","BP",1
"4313","GO:0010694",1,0.986809500030335,0,6,"positive regulation of alkaline phosphatase activity","BP",1
"4315","GO:0010701",1,0.997615599895238,0,1,"positive regulation of norepinephrine secretion","BP",1
"4316","GO:0010706",1,0.998071040521395,0,1,"ganglioside biosynthetic process via lactosylceramide","BP",1
"4317","GO:0010710",1,0.998228298565826,0,1,"regulation of collagen catabolic process","BP",1
"4318","GO:0010712",1,0.997375764357615,0,1,"regulation of collagen metabolic process","BP",1
"4319","GO:0010715",1,0.981856619990314,0,8,"regulation of extracellular matrix disassembly","BP",1
"4320","GO:0010717",1,0.988994309250844,0,5,"regulation of epithelial to mesenchymal transition","BP",1
"4321","GO:0010718",1,0.899086376579449,0,45,"positive regulation of epithelial to mesenchymal transition","BP",1
"4322","GO:0010719",1,0.97078614263419,0,13,"negative regulation of epithelial to mesenchymal transition","BP",1
"4323","GO:0010720",1,0.993210466311354,0,3,"positive regulation of cell development","BP",1
"4324","GO:0010721",1,0.971171072174928,0,12,"negative regulation of cell development","BP",1
"4325","GO:0010722",1,0.997375764353647,0,1,"regulation of ferrochelatase activity","BP",1
"4326","GO:0010725",1,0.998025402157914,0,1,"regulation of primitive erythrocyte differentiation","BP",1
"4327","GO:0010727",1,0.990026837489491,0,4,"negative regulation of hydrogen peroxide metabolic process","BP",1
"4328","GO:0010729",1,0.98001566391411,0,9,"positive regulation of hydrogen peroxide biosynthetic process","BP",1
"4329","GO:0010730",1,0.997695629874539,0,1,"negative regulation of hydrogen peroxide biosynthetic process","BP",1
"4330","GO:0010734",1,0.998260619235204,0,1,"negative regulation of protein glutathionylation","BP",1
"4331","GO:0010735",1,0.992922971292583,0,3,NA,NA,1
"4332","GO:0010736",1,0.997490993725426,0,1,"serum response element binding","MF",1
"4333","GO:0010737",1,0.971786895637786,0,12,"protein kinase A signaling","BP",1
"4334","GO:0010738",1,0.987199291795199,0,6,"regulation of protein kinase A signaling","BP",1
"4335","GO:0010739",1,0.995406987157845,0,2,"positive regulation of protein kinase A signaling","BP",1
"4336","GO:0010742",1,0.993361944245227,0,3,"macrophage derived foam cell differentiation","BP",1
"4337","GO:0010744",1,0.987010232032678,0,5,"positive regulation of macrophage derived foam cell differentiation","BP",1
"4338","GO:0010745",1,0.979043478243369,0,10,"negative regulation of macrophage derived foam cell differentiation","BP",1
"4339","GO:0010747",1,0.994939413785242,0,3,"positive regulation of long-chain fatty acid import across plasma membrane","BP",1
"4340","GO:0010749",1,0.996217366789175,0,2,"regulation of nitric oxide mediated signal transduction","BP",1
"4341","GO:0010751",1,0.991478099453512,0,4,"negative regulation of nitric oxide mediated signal transduction","BP",1
"4343","GO:0010754",1,0.992875437762403,0,4,"negative regulation of cGMP-mediated signaling","BP",1
"4344","GO:0010756",1,0.982773831218513,0,7,"positive regulation of plasminogen activation","BP",1
"4345","GO:0010757",1,0.994769234152723,0,2,"negative regulation of plasminogen activation","BP",1
"4346","GO:0010759",1,0.996019751612679,0,2,"positive regulation of macrophage chemotaxis","BP",1
"4347","GO:0010761",1,0.98173235997588,0,9,"fibroblast migration","BP",1
"4349","GO:0010763",1,0.950072745558645,0,25,"positive regulation of fibroblast migration","BP",1
"4350","GO:0010764",1,0.992709256090489,0,3,"negative regulation of fibroblast migration","BP",1
"4351","GO:0010765",1,0.951799189425045,0,22,"positive regulation of sodium ion transport","BP",1
"4352","GO:0010766",1,0.991633912631789,0,4,"negative regulation of sodium ion transport","BP",1
"4353","GO:0010767",1,0.997529382116829,0,1,"regulation of transcription from RNA polymerase II promoter in response to UV-induced DNA damage","BP",1
"4354","GO:0010768",1,0.996394437321787,0,2,"negative regulation of transcription from RNA polymerase II promoter in response to UV-induced DNA damage","BP",1
"4355","GO:0010770",1,0.994761363314562,0,2,"positive regulation of cell morphogenesis involved in differentiation","BP",1
"4356","GO:0010777",1,0.997958077966812,0,1,"meiotic mismatch repair involved in reciprocal meiotic recombination","BP",1
"4357","GO:0010789",1,0.998014927150127,0,1,"meiotic sister chromatid cohesion involved in meiosis I","BP",1
"4359","GO:0010793",1,0.988453501244332,0,6,"regulation of mRNA export from nucleus","BP",1
"4360","GO:0010794",1,0.998112668091466,0,1,"regulation of dolichol biosynthetic process","BP",1
"4361","GO:0010795",1,0.990347299438673,0,4,"regulation of ubiquinone biosynthetic process","BP",1
"4362","GO:0010796",1,0.9929203990377,0,3,"regulation of multivesicular body size","BP",1
"4363","GO:0010800",1,0.969069480508248,0,14,"positive regulation of peptidyl-threonine phosphorylation","BP",1
"4364","GO:0010801",1,0.975454539864198,0,11,"negative regulation of peptidyl-threonine phosphorylation","BP",1
"4365","GO:0010803",1,0.98704728694725,0,6,"regulation of tumor necrosis factor-mediated signaling pathway","BP",1
"4366","GO:0010804",1,0.986655723451013,0,6,"negative regulation of tumor necrosis factor-mediated signaling pathway","BP",1
"4367","GO:0010807",1,0.987138420385398,0,6,"regulation of synaptic vesicle priming","BP",1
"4368","GO:0010808",1,0.994971404889707,0,3,"positive regulation of synaptic vesicle priming","BP",1
"4369","GO:0010810",1,0.97869815775982,0,9,"regulation of cell-substrate adhesion","BP",1
"4370","GO:0010811",1,0.918821124921158,0,39,"positive regulation of cell-substrate adhesion","BP",1
"4371","GO:0010812",1,0.951007360877823,0,22,"negative regulation of cell-substrate adhesion","BP",1
"4372","GO:0010815",1,0.984855064944497,0,7,"bradykinin catabolic process","BP",1
"4373","GO:0010817",1,0.955411349415978,0,20,"regulation of hormone levels","BP",1
"4374","GO:0010818",1,0.993594121790492,0,3,"T cell chemotaxis","BP",1
"4375","GO:0010820",1,0.984270333860358,0,7,"positive regulation of T cell chemotaxis","BP",1
"4376","GO:0010821",1,0.956981594399439,0,19,"regulation of mitochondrion organization","BP",1
"4377","GO:0010822",1,0.998049738746465,0,1,"positive regulation of mitochondrion organization","BP",1
"4378","GO:0010823",1,0.983820769313699,0,7,"negative regulation of mitochondrion organization","BP",1
"4379","GO:0010824",1,0.965674338409082,0,15,"regulation of centrosome duplication","BP",1
"4380","GO:0010825",1,0.994032595378166,0,3,"positive regulation of centrosome duplication","BP",1
"4381","GO:0010826",1,0.990386958243957,0,4,"negative regulation of centrosome duplication","BP",1
"4382","GO:0010827",1,0.995582495619563,0,2,"regulation of glucose transmembrane transport","BP",1
"4383","GO:0010828",1,0.995693742481138,0,2,"positive regulation of glucose transmembrane transport","BP",1
"4384","GO:0010830",1,0.995398272874327,0,2,"regulation of myotube differentiation","BP",1
"4385","GO:0010831",1,0.990637689292921,0,5,"positive regulation of myotube differentiation","BP",1
"4386","GO:0010832",1,0.967197041609388,0,14,"negative regulation of myotube differentiation","BP",1
"4387","GO:0010833",1,0.997413485086276,0,1,"telomere maintenance via telomere lengthening","BP",1
"4388","GO:0010835",1,0.992921390259954,0,3,"regulation of protein ADP-ribosylation","BP",1
"4389","GO:0010836",1,0.995289825653626,0,2,"negative regulation of protein ADP-ribosylation","BP",1
