"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:0050707",0.0267248590956715,0.99506127926737,4,17,"regulation of cytokine secretion","BP"
"GO:0046907",0.0268432388291925,0.996687436559435,3,10,"intracellular transport","BP"
"GO:0042698",0.027128619624946,0.996638357177806,3,10,"ovulation cycle","BP"
"GO:0007585",0.0273506264568744,0.992330663893569,6,34,"respiratory gaseous exchange by respiratory system","BP"
"GO:0006882",0.0275091102560109,0.996572592173802,3,10,"cellular zinc ion homeostasis","BP"
"GO:0006884",0.0276732614927384,0.996544104422212,3,10,"cell volume homeostasis","BP"
"GO:0060385",0.0277839644585212,0.996524853268174,3,10,"axonogenesis involved in innervation","BP"
"GO:0002175",0.0279879816617831,0.993314437068191,5,25,"protein localization to paranode region of axon","BP"
"GO:2000310",0.0284145684148439,0.996414593969692,3,10,"regulation of NMDA receptor activity","BP"
"GO:0021860",0.0285705480595297,0.998559783449863,2,4,"pyramidal neuron development","BP"
"GO:0014067",0.0286058381179092,0.986923400176925,13,99,"negative regulation of phosphatidylinositol 3-kinase signaling","BP"
"GO:0007420",0.0287773898946786,0.98407302955549,21,190,"brain development","BP"
"GO:0014012",0.0290960211527972,0.99655744258517,3,8,"peripheral nervous system axon regeneration","BP"
"GO:0035082",0.0303020114900837,0.992606671130521,5,25,"axoneme assembly","BP"
"GO:0033344",0.0305837216665373,0.994166822645957,4,16,"cholesterol efflux","BP"
"GO:0071300",0.0309507504588004,0.987469423864688,10,68,"cellular response to retinoic acid","BP"
"GO:0006805",0.0309951872813915,0.98991349989606,7,44,"xenobiotic metabolic process","BP"
"GO:0002225",0.0311675251936799,0.998351763270236,2,4,"positive regulation of antimicrobial peptide production","BP"
"GO:0035556",0.0317391876951877,0.979962125995903,32,318,"intracellular signal transduction","BP"
"GO:0030301",0.0318911652203949,0.993769702673092,4,17,"cholesterol transport","BP"
"GO:0010447",0.0321584672852169,0.993641897851895,4,18,"response to acidic pH","BP"
"GO:0033574",0.032224404029701,0.993624733100038,4,18,"response to testosterone","BP"
"GO:0007498",0.0322486833763889,0.991961385300193,5,26,"mesoderm development","BP"
"GO:0007611",0.0322847348106927,0.990561986967948,6,35,"learning or memory","BP"
"GO:0055008",0.0323762758958816,0.990643842482129,6,31,"cardiac muscle tissue morphogenesis","BP"
"GO:0032691",0.0324675406825606,0.99052191599506,6,34,"negative regulation of interleukin-1 beta production","BP"
"GO:0070373",0.0324825577748893,0.988328691803793,8,53,"negative regulation of ERK1 and ERK2 cascade","BP"
"GO:0099606",0.032497844496811,0.998739715638129,2,3,"microtubule plus-end directed mitotic chromosome migration","BP"
"GO:0099607",0.032497844496811,0.998739715638129,2,3,"lateral attachment of mitotic spindle microtubules to kinetochore","BP"
"GO:1901223",0.0335300197792995,0.982113470867853,18,155,"negative regulation of NIK/NF-kappaB signaling","BP"
"GO:0007219",0.0336125317158816,0.982454393371152,17,140,"Notch signaling pathway","BP"
"GO:0006750",0.0346901565315204,0.991181041407752,5,26,"glutathione biosynthetic process","BP"
"GO:0038083",0.0353071335524428,0.989457074643706,6,35,"peptidyl-tyrosine autophosphorylation","BP"
"GO:0033138",0.0356364889030358,0.988032507017008,7,45,"positive regulation of peptidyl-serine phosphorylation","BP"
"GO:0032088",0.0356552491661886,0.979227878329698,23,214,"negative regulation of NF-kappaB transcription factor activity","BP"
"GO:0007050",0.0359786862321434,0.985857783948435,9,62,"cell cycle arrest","BP"
"GO:0050728",0.0361932114386425,0.980133280928885,19,170,"negative regulation of inflammatory response","BP"
"GO:0014068",0.036304298184559,0.985665656655481,9,65,"positive regulation of phosphatidylinositol 3-kinase signaling","BP"
"GO:0043280",0.0367371669952411,0.986461169791107,8,54,"positive regulation of cysteine-type endopeptidase activity involved in apoptotic process","BP"
"GO:0001503",0.0371354732142733,0.982953754900458,12,95,"ossification","BP"
"GO:0035194",0.0372269457388851,0.992641882024908,4,14,"post-transcriptional gene silencing by RNA","BP"
"GO:0002040",0.0375643316995489,0.987363366453401,7,40,"sprouting angiogenesis","BP"
"GO:0002925",0.0377829122443945,0.994533392026175,3,11,"positive regulation of humoral immune response mediated by circulating immunoglobulin","BP"
"GO:0060287",0.0385924807314312,0.989900720099177,5,26,"epithelial cilium movement involved in determination of left/right asymmetry","BP"
"GO:0047496",0.0386129806305919,0.994364655188151,3,11,"vesicle transport along microtubule","BP"
"GO:0070836",0.0397217655561227,0.997229159626088,2,5,"caveola assembly","BP"
"GO:0034614",0.0397322044671351,0.991528497857161,4,19,"cellular response to reactive oxygen species","BP"
"GO:1901844",0.0400061436894658,0.997198239253895,2,5,"regulation of cell communication by electrical coupling involved in cardiac conduction","BP"
"GO:0043491",0.0400195510515077,0.98937791860384,5,27,"protein kinase B signaling","BP"
"GO:0044030",0.0400436757185714,0.994070235931678,3,11,"regulation of DNA methylation","BP"
"GO:0008630",0.0400498954239809,0.987613885717029,6,37,"intrinsic apoptotic signaling pathway in response to DNA damage","BP"
"GO:0045089",0.0400632153928959,0.991435122925473,4,19,"positive regulation of innate immune response","BP"
"GO:0006833",0.0400814652915372,0.997190028258868,2,5,"water transport","BP"
"GO:0045886",0.0401758608461395,0.994042807024625,3,11,"negative regulation of synaptic growth at neuromuscular junction","BP"
"GO:0050776",0.0402932608618247,0.991370073577971,4,19,"regulation of immune response","BP"
"GO:0070814",0.0403161571977196,0.997164386824166,2,5,"hydrogen sulfide biosynthetic process","BP"
"GO:0016240",0.0403262400727867,0.997163283277623,2,5,"autophagosome membrane docking","BP"
"GO:0060355",0.0405469487714241,0.997139087361097,2,5,"positive regulation of cell adhesion molecule production","BP"
"GO:0035907",0.0406119805031847,0.997131943508325,2,5,"dorsal aorta development","BP"
"GO:1900273",0.0407162355405185,0.98914182426662,5,27,"positive regulation of long-term synaptic potentiation","BP"
"GO:0015670",0.0408340866108766,0.997107494937178,2,5,"carbon dioxide transport","BP"
"GO:2000535",0.0408567889818752,0.99710499161155,2,5,"regulation of entry of bacterium into host cell","BP"
"GO:0051001",0.0408816325878734,0.997102251256888,2,5,"negative regulation of nitric-oxide synthase activity","BP"
"GO:0007411",0.0409385265055586,0.976481796018665,21,187,"axon guidance","BP"
"GO:0042904",0.041148575569628,0.99707274562837,2,5,"9-cis-retinoic acid biosynthetic process","BP"
"GO:0001570",0.041320281666408,0.985649996517905,7,46,"vasculogenesis","BP"
"GO:1902916",0.0413973634714436,0.997045146884204,2,5,"positive regulation of protein polyubiquitination","BP"
"GO:0060501",0.0414119826742671,0.997043522143147,2,5,"positive regulation of epithelial cell proliferation involved in lung morphogenesis","BP"
"GO:0060084",0.0414703523490182,0.997037031778924,2,5,"synaptic transmission involved in micturition","BP"
"GO:0051156",0.0415230180831003,0.997031171121839,2,5,"glucose 6-phosphate metabolic process","BP"
"GO:0006431",0.041638927671712,0.997018257519525,2,5,"methionyl-tRNA aminoacylation","BP"
"GO:0032792",0.0417938416148733,0.997000965898069,2,5,"negative regulation of CREB transcription factor activity","BP"
"GO:0060999",0.0417967929226746,0.993703376322258,3,11,"positive regulation of dendritic spine development","BP"
"GO:0015801",0.0418018199466938,0.997000074343974,2,5,"aromatic amino acid transport","BP"
"GO:0006584",0.0418581238594191,0.996993779754101,2,5,"catecholamine metabolic process","BP"
"GO:0070919",0.0418700678902511,0.993836889343705,3,10,"production of siRNA involved in chromatin silencing by small RNA","BP"
"GO:0034975",0.0419377732264787,0.996984866844988,2,5,"protein folding in endoplasmic reticulum","BP"
"GO:0035915",0.042075609518961,0.996969419544406,2,5,"pore formation in membrane of other organism","BP"
"GO:1903608",0.0421851983781237,0.996957116993028,2,5,"protein localization to cytoplasmic stress granule","BP"
"GO:0007140",0.04231404267589,0.990793235662618,4,19,"male meiotic nuclear division","BP"
"GO:1904382",0.0424059129010719,0.996932283142228,2,5,"mannose trimming involved in glycoprotein ERAD pathway","BP"
"GO:0051781",0.0425578252741366,0.988467557259894,5,28,"positive regulation of cell division","BP"
"GO:0021702",0.0428159998568658,0.996885942803869,2,5,"cerebellar Purkinje cell differentiation","BP"
"GO:0044179",0.042909266181063,0.988346007215324,5,28,"hemolysis in other organism","BP"
"GO:0060402",0.0435074556306853,0.996807223190126,2,5,"calcium ion transport into cytosol","BP"
"GO:2001225",0.0437130784336065,0.996783672800401,2,5,"regulation of chloride transport","BP"
"GO:0045087",0.0441727651840734,0.970522479689178,36,378,"innate immune response","BP"
"GO:0001662",0.0441899800770672,0.990249176767187,4,19,"behavioral fear response","BP"
"GO:0001822",0.0442079635795904,0.975661104234823,18,149,"kidney development","BP"
"GO:0014051",0.0445127207456213,0.996691476297036,2,5,"gamma-aminobutyric acid secretion","BP"
"GO:0034720",0.0445949140612063,0.996681944619165,2,5,"histone H3-K4 demethylation","BP"
"GO:0042572",0.0446917711713571,0.990032345739952,4,20,"retinol metabolic process","BP"
"GO:0006865",0.0447211733873863,0.985763877424751,6,38,"amino acid transport","BP"
"GO:0071363",0.0447674133672873,0.985776941634346,6,37,"cellular response to growth factor stimulus","BP"
"GO:0035584",0.0451240021750156,0.992854909654012,3,12,"calcium-mediated signaling using intracellular calcium source","BP"
"GO:0003203",0.0451847163024167,0.992841419147363,3,12,"endocardial cushion morphogenesis","BP"
"GO:0039694",0.0452012491893989,0.996611314266336,2,5,"viral RNA genome replication","BP"
"GO:0017144",0.0452045410771598,0.989880637509868,4,20,"drug metabolic process","BP"
"GO:0009414",0.0453609000528864,0.992802227943824,3,12,"response to water deprivation","BP"
"GO:0006631",0.0456056131184614,0.98012431312459,10,78,"fatty acid metabolic process","BP"
"GO:0003407",0.0457368152675247,0.992718390747723,3,12,"neural retina development","BP"
"GO:0072383",0.0458624394750958,0.99653366222911,2,5,"plus-end-directed vesicle transport along microtubule","BP"
"GO:0043129",0.0462715727697011,0.992598621666444,3,12,"surfactant homeostasis","BP"
"GO:0007276",0.0466000085997606,0.992524768531932,3,12,"gamete generation","BP"
"GO:1903665",0.0466608149370918,0.992651458419178,3,11,"negative regulation of asexual reproduction","BP"
"GO:0033151",0.0470817353116215,0.989320183864129,4,20,"V(D)J recombination","BP"
"GO:0016567",0.0471210643343335,0.967381629806955,42,443,"protein ubiquitination","BP"
"GO:0048538",0.0474846218431494,0.989198872118965,4,20,"thymus development","BP"
"GO:0045672",0.0475126447269935,0.984719564167883,6,36,"positive regulation of osteoclast differentiation","BP"
"GO:0007059",0.0477334115667615,0.980177158033259,9,65,"chromosome segregation","BP"
"GO:0051901",0.0477928546412177,0.996303206250175,2,5,"positive regulation of mitochondrial depolarization","BP"
"GO:0036335",0.0490407307756069,0.991969013938918,3,12,"intestinal stem cell homeostasis","BP"
"GO:0048147",0.0498536557163733,0.97520798914775,13,108,"negative regulation of fibroblast proliferation","BP"
"GO:0005892",8.2689922027035e-07,0.999999892696593,13,38,"acetylcholine-gated channel complex","CC"
"GO:0045121",2.65141817956446e-06,0.999999000924286,37,231,"membrane raft","CC"
"GO:0005887",6.72392741581038e-06,0.999996005192445,132,1265,"integral component of plasma membrane","CC"
"GO:0042470",8.8625722138746e-06,0.999997863699525,18,81,"melanosome","CC"
"GO:0005871",2.85437245002559e-05,0.99999320190193,16,68,"kinesin complex","CC"
"GO:0016021",4.54464867318494e-05,0.999964667467512,412,4871,"integral component of membrane","CC"
"GO:0005615",5.30166300252395e-05,0.999966889743276,105,985,"extracellular space","CC"
"GO:0005576",7.68486387851237e-05,0.999946169976048,174,1810,"extracellular region","CC"
"GO:0043231",0.000225534671681355,0.999874438065925,57,488,"intracellular membrane-bounded organelle","CC"
"GO:0033162",0.000379665424399156,0.999963332086421,6,15,"melanosome membrane","CC"
"GO:0045202",0.000743362819541891,0.99958058120422,50,429,"synapse","CC"
"GO:1990391",0.000786728527779654,0.999964189207084,4,7,"DNA repair complex","CC"
"GO:0005886",0.00091048539131952,0.999282594738367,276,3193,"plasma membrane","CC"
"GO:0005581",0.000995876668471273,0.999495192183019,35,279,"collagen trimer","CC"
"GO:0045211",0.00113778024958131,0.99946079285284,29,220,"postsynaptic membrane","CC"
"GO:0031410",0.00119754429655565,0.999379675572569,36,290,"cytoplasmic vesicle","CC"
"GO:0071438",0.00139796042030344,0.999973526059748,3,4,"invadopodium membrane","CC"
"GO:0000139",0.00214276660296231,0.998649403409777,62,596,"Golgi membrane","CC"
"GO:0046581",0.00264838142536403,0.999797322742357,4,9,"intercellular canaliculus","CC"
"GO:0005783",0.00275964166778645,0.99816228318266,75,765,"endoplasmic reticulum","CC"
"GO:0034451",0.00372460377869025,0.998319606482669,21,153,"centriolar satellite","CC"
"GO:0002095",0.00450403276807579,1,2,2,"caveolar macromolecular signaling complex","CC"
"GO:0032838",0.00457645889868966,1,2,2,"plasma membrane bounded cell projection cytoplasm","CC"
"GO:0060076",0.00460031281770231,0.998750204172165,9,46,"excitatory synapse","CC"
"GO:0009897",0.00475588732966929,0.997853472159564,20,146,"external side of plasma membrane","CC"
"GO:0005788",0.00646519462387242,0.996806471475639,23,184,"endoplasmic reticulum lumen","CC"
"GO:0045335",0.00651208258693867,0.997962742225924,10,57,"phagocytic vesicle","CC"
"GO:0030425",0.00655790131101448,0.995793479455464,53,508,"dendrite","CC"
"GO:0031012",0.00690038708342546,0.995714600206785,46,427,"extracellular matrix","CC"
"GO:0034704",0.00740250037426311,0.998508544535605,6,25,"calcium channel complex","CC"
"GO:0000775",0.00781140430789481,0.997174006413205,12,71,"chromosome, centromeric region","CC"
"GO:0005789",0.00796093941058909,0.994519955912875,70,737,"endoplasmic reticulum membrane","CC"
"GO:0098794",0.00856811118340617,0.996840714247508,12,78,"postsynapse","CC"
"GO:0030054",0.00879019393114285,0.994069627433371,62,623,"cell junction","CC"
"GO:0031380",0.00976536970698459,0.997285890826885,8,37,"nuclear RNA-directed RNA polymerase complex","CC"
"GO:0043005",0.0104753916936526,0.993553895790752,40,385,"neuron projection","CC"
"GO:0071944",0.0105688933716734,0.997287653592251,7,36,"cell periphery","CC"
"GO:0031514",0.0108861591671854,0.995481982235182,14,97,"motile cilium","CC"
"GO:0000324",0.0116804137333571,0.99784728596825,5,20,"fungal-type vacuole","CC"
"GO:0031201",0.0121210877887077,0.997222769819173,6,29,"SNARE complex","CC"
"GO:0005829",0.0124752562039977,0.989572620305337,281,3430,"cytosol","CC"
"GO:0030891",0.0129707488247152,0.999695690473048,2,3,"VCB complex","CC"
"GO:0020018",0.0133124219272215,0.999683288301318,2,3,"ciliary pocket membrane","CC"
"GO:0030678",0.0133364911620081,0.999682407961903,2,3,"mitochondrial ribonuclease P complex","CC"
"GO:0097224",0.0134454692750217,0.999678411128417,2,3,"sperm connecting piece","CC"
"GO:0005927",0.0139346560675198,0.999660250759298,2,3,"muscle tendon junction","CC"
"GO:0043020",0.0139901254658265,0.998753407222046,3,8,"NADPH oxidase complex","CC"
"GO:0033063",0.0140641299995199,0.999655384648449,2,3,"Rad51B-Rad51C-Rad51D-XRCC2 complex","CC"
"GO:0005918",0.0141839537305381,0.996634985165059,6,29,"septate junction","CC"
"GO:0005769",0.0187249365772834,0.988786893501197,31,289,"early endosome","CC"
"GO:0033270",0.019694471634944,0.992603150153282,10,67,"paranode region of axon","CC"
"GO:0036464",0.0197020175669647,0.994212119793835,7,40,"cytoplasmic ribonucleoprotein granule","CC"
"GO:0044853",0.0218161079332236,0.994271618513894,6,30,"plasma membrane raft","CC"
"GO:0005595",0.0227430554052457,0.997450852951741,3,9,"collagen type XII trimer","CC"
"GO:0030659",0.0254573238916558,0.988144074100313,14,111,"cytoplasmic vesicle membrane","CC"
"GO:0005585",0.0258543220315673,0.998766144668017,2,4,"collagen type II trimer","CC"
"GO:0032449",0.0264918391563487,0.998718760685087,2,4,"CBM complex","CC"
"GO:0016010",0.0267158770405487,0.996811540957172,3,9,"dystrophin-associated glycoprotein complex","CC"
"GO:0031982",0.031147453419541,0.987323976069138,10,73,"vesicle","CC"
"GO:0020005",0.0316869102666449,0.99830893247127,2,4,"symbiont-containing vacuole membrane","CC"
"GO:0030424",0.0391022244569256,0.973192626792216,43,440,"axon","CC"
"GO:0015630",0.0395803962770269,0.983250770907777,10,71,"microtubule cytoskeleton","CC"
"GO:0031302",0.0427220153952038,0.996896586000586,2,5,"intrinsic component of endosome membrane","CC"
"GO:0010494",0.0460753113998359,0.985225946398121,6,38,"cytoplasmic stress granule","CC"
"GO:0030670",0.048239176280648,0.978783141627412,10,77,"phagocytic vesicle membrane","CC"
"GO:0015464",1.22180783321117e-07,0.999999987288403,13,33,"acetylcholine receptor activity","MF"
"GO:0022848",6.32346440385091e-07,0.999999911118002,14,43,"acetylcholine-gated cation-selective channel activity","MF"
"GO:0015643",1.00715251471478e-05,0.999998802959223,10,28,"toxic substance binding","MF"
"GO:0017081",1.79128874057702e-05,0.999998047432693,9,24,"chloride channel regulator activity","MF"
"GO:0005506",2.58351122924613e-05,0.999990613936106,28,172,"iron ion binding","MF"
"GO:0020037",4.4761809654141e-05,0.999982819327162,29,187,"heme binding","MF"
"GO:0015485",6.22911874030038e-05,0.999987919708411,12,46,"cholesterol binding","MF"
"GO:0004503",8.08048228865854e-05,0.999992628717793,7,17,"monophenol monooxygenase activity","MF"
"GO:0042166",0.000100843696585199,0.999985386474704,9,29,"acetylcholine binding","MF"
"GO:0000978",0.000189668156912614,0.999920230962322,29,203,"RNA polymerase II cis-regulatory region sequence-specific DNA binding","MF"
"GO:0005351",0.000306041869290215,0.999991074598509,4,6,"carbohydrate:proton symporter activity","MF"
"GO:0005353",0.000306041869290215,0.999991074598509,4,6,"fructose transmembrane transporter activity","MF"
"GO:0016303",0.000317362810496127,0.999990652537584,4,6,"1-phosphatidylinositol-3-kinase activity","MF"
"GO:0005536",0.000502608820045515,0.999963684119763,5,11,"glucose binding","MF"
"GO:0031418",0.000588015591437569,0.999886261645169,9,36,"L-ascorbic acid binding","MF"
"GO:0101020",0.00066798926838679,0.999970935380418,4,7,"estrogen 16-alpha-hydroxylase activity","MF"
"GO:0033300",0.000673921874371455,0.999970605812945,4,7,"dehydroascorbic acid transmembrane transporter activity","MF"
"GO:0004677",0.000753460330600695,0.99996611038324,4,7,"DNA-dependent protein kinase activity","MF"
"GO:0003777",0.00120193517836515,0.999585668819396,16,86,"microtubule motor activity","MF"
"GO:0005326",0.00213555103321537,0.999846226109721,4,9,"neurotransmitter transmembrane transporter activity","MF"
"GO:0008395",0.00244827588856251,0.99962136193436,6,21,"steroid hydroxylase activity","MF"
"GO:0101021",0.00295084440720429,0.999893210885353,3,5,"estrogen 2-hydroxylase activity","MF"
"GO:0030020",0.00354547907403403,0.999300324798655,7,25,"extracellular matrix structural constituent conferring tensile strength","MF"
"GO:0016491",0.00399616178012691,0.9980096295985,26,209,"oxidoreductase activity","MF"
"GO:0004601",0.00410375021668748,0.998806022960266,10,54,"peroxidase activity","MF"
"GO:0070320",0.00450403276807579,1,2,2,"inward rectifier potassium channel inhibitor activity","MF"
"GO:0008709",0.00459559614406535,1,2,2,"cholate 7-alpha-dehydrogenase activity","MF"
"GO:0030283",0.00459559614406535,1,2,2,"testosterone dehydrogenase [NAD(P)] activity","MF"
"GO:0035410",0.00459559614406535,1,2,2,"dihydrotestosterone 17-beta-dehydrogenase activity","MF"
"GO:0047015",0.00459559614406535,1,2,2,"3-hydroxy-2-methylbutyryl-CoA dehydrogenase activity","MF"
"GO:0008574",0.00460432711133323,0.999180340907681,6,22,"ATP-dependent microtubule motor activity, plus-end-directed","MF"
"GO:0005166",0.00477071835232034,1,2,2,"neurotrophin p75 receptor binding","MF"
"GO:0070224",0.00479457565599037,1,2,2,"sulfide:quinone oxidoreductase activity","MF"
"GO:0034649",0.00487744456222726,1,2,2,"histone demethylase activity (H3-monomethyl-K4 specific)","MF"
"GO:0070330",0.00496016313928399,0.999088449783764,6,24,"aromatase activity","MF"
"GO:0050649",0.00513040663508933,0.999481837787769,4,11,"testosterone 6-beta-hydroxylase activity","MF"
"GO:0008401",0.00559682312667712,0.999697396176015,3,6,"retinoic acid 4-hydroxylase activity","MF"
"GO:0003924",0.00576472137321729,0.996750351921868,34,308,"GTPase activity","MF"
"GO:0031435",0.00870485427731831,0.997855707902188,7,35,"mitogen-activated protein kinase kinase kinase binding","MF"
"GO:0090554",0.00911641055545948,0.99940895999113,3,6,"phosphatidylcholine floppase activity","MF"
"GO:0140328",0.00911641055545948,0.99940895999113,3,6,"floppase activity","MF"
"GO:0015171",0.00918734514523511,0.997713068028098,7,35,"amino acid transmembrane transporter activity","MF"
"GO:0070576",0.00929224726547475,0.99933279577483,3,7,"vitamin D 24-hydroxylase activity","MF"
"GO:0035497",0.00932303643736734,0.999329756183896,3,7,"cAMP response element binding","MF"
"GO:0102953",0.0102131041215367,0.99818007668742,5,20,"hypoglycin A gamma-glutamyl transpeptidase activity","MF"
"GO:0103068",0.0102131041215367,0.99818007668742,5,20,"leukotriene C4 gamma-glutamyl transferase activity","MF"
"GO:0036374",0.012577796962776,0.997618229873866,5,21,"glutathione hydrolase activity","MF"
"GO:0002951",0.0129424344443189,0.998157827621923,4,14,"leukotriene-C(4) hydrolase","MF"
"GO:0005355",0.0130640313439937,0.998135291262857,4,14,"glucose transmembrane transporter activity","MF"
"GO:0005275",0.0132719353140462,0.999684767138169,2,3,"amine transmembrane transporter activity","MF"
"GO:0004396",0.0135696660019819,0.999673834375437,2,3,"hexokinase activity","MF"
"GO:0019158",0.0135696660019819,0.999673834375437,2,3,"mannokinase activity","MF"
"GO:0015193",0.013633818821533,0.999671461234446,2,3,"L-proline transmembrane transporter activity","MF"
"GO:0010465",0.013808429009332,0.999664970918946,2,3,"nerve growth factor receptor activity","MF"
"GO:0005412",0.0138269553375098,0.999664279623913,2,3,"glucose:sodium symporter activity","MF"
"GO:0031177",0.0138660822037068,0.996815319405265,6,24,"phosphopantetheine binding","MF"
"GO:0033592",0.0138994735022416,0.999661568760873,2,3,"RNA strand annealing activity","MF"
"GO:0005030",0.0139136455164959,0.99966103807278,2,3,"neurotrophin receptor activity","MF"
"GO:0036393",0.0151793870564565,0.999612453243742,2,3,"thiocyanate peroxidase activity","MF"
"GO:0008134",0.015710352883898,0.991569336910035,23,199,"transcription factor binding","MF"
"GO:0019863",0.0158740674155868,0.998515857767086,3,8,"IgE binding","MF"
"GO:0005313",0.0162349795384895,0.996694818777273,5,22,"L-glutamate transmembrane transporter activity","MF"
"GO:0032451",0.016775059229285,0.997377603827007,4,15,"demethylase activity","MF"
"GO:0005484",0.0174376378793631,0.996360221091312,5,23,"SNAP receptor activity","MF"
"GO:0004089",0.0205425326001394,0.996539052363636,4,16,"carbonate dehydratase activity","MF"
"GO:0001540",0.0206693648872365,0.991726214497869,11,78,"amyloid-beta binding","MF"
"GO:0034188",0.0214490565006888,0.999339194864175,2,3,"apolipoprotein A-I receptor activity","MF"
"GO:0090556",0.0214490565006888,0.999339194864175,2,3,"phosphatidylserine floppase activity","MF"
"GO:0008017",0.023028247501152,0.987792786891574,20,165,"microtubule binding","MF"
"GO:0070679",0.0248953551561994,0.993212154170199,6,32,"inositol 1,4,5 trisphosphate binding","MF"
"GO:0016595",0.0254599236896377,0.995415852818223,4,16,"glutamate binding","MF"
"GO:0004340",0.0256148743822639,0.998783773089827,2,4,"glucokinase activity","MF"
"GO:0015349",0.0256890455882471,0.991994118019188,7,42,"thyroid hormone transmembrane transporter activity","MF"
"GO:0008940",0.0257657682997874,0.998772674872849,2,4,"nitrate reductase activity","MF"
"GO:0008865",0.0257663352147298,0.998772633107114,2,4,"fructokinase activity","MF"
"GO:0032036",0.0258535304792839,0.996855990366503,3,10,"myosin heavy chain binding","MF"
"GO:0019209",0.0258647215653314,0.998765376948028,2,4,"kinase activator activity","MF"
"GO:0019706",0.0258967491917536,0.99526109237305,4,17,"protein-cysteine S-palmitoyltransferase activity","MF"
"GO:0035663",0.0261042942827655,0.998747642933064,2,4,"Toll-like receptor 2 binding","MF"
"GO:0000048",0.026235390870225,0.995179632572371,4,17,"peptidyltransferase activity","MF"
"GO:0044547",0.0266307906483483,0.99870834672593,2,4,"DNA topoisomerase binding","MF"
"GO:0042802",0.0266447755450194,0.979129432183522,114,1323,"identical protein binding","MF"
"GO:0050998",0.0267765299887432,0.996801460460224,3,9,"nitric-oxide synthase binding","MF"
"GO:0008190",0.0271613946598161,0.99866829731293,2,4,"eukaryotic initiation factor 4E binding","MF"
"GO:0004675",0.0273846622993867,0.998651312072933,2,4,"transmembrane receptor protein serine/threonine kinase activity","MF"
"GO:0005102",0.027491077099713,0.98539349477879,19,162,"signaling receptor binding","MF"
"GO:0034648",0.0285294773068052,0.998562990041676,2,4,"histone demethylase activity (H3-dimethyl-K4 specific)","MF"
"GO:0030246",0.0285707096480063,0.981276716894309,39,369,"carbohydrate binding","MF"
"GO:0036312",0.0292719902145749,0.98657545450864,13,99,"phosphatidylinositol 3-kinase regulatory subunit binding","MF"
"GO:0032934",0.0294924576019654,0.992856091773093,5,25,"sterol binding","MF"
"GO:0008028",0.0298421524652966,0.989451971233955,8,53,"monocarboxylic acid transmembrane transporter activity","MF"
"GO:0004364",0.0299587593309357,0.994207686940747,4,18,"glutathione transferase activity","MF"
"GO:0004995",0.0301440406804461,0.991328972405099,6,35,"tachykinin receptor activity","MF"
"GO:0004315",0.0320366487865896,0.998279863996289,2,4,"3-oxoacyl-[acyl-carrier-protein] synthase activity","MF"
"GO:0004993",0.0347266305983915,0.991131365372652,5,27,"G protein-coupled serotonin receptor activity","MF"
"GO:0004935",0.0347304972216031,0.99113011121542,5,27,"adrenergic receptor activity","MF"
"GO:0004656",0.0353771333698022,0.995013635117662,3,11,"procollagen-proline 4-dioxygenase activity","MF"
"GO:0035650",0.0372233374816683,0.994646270249083,3,11,"AP-1 adaptor complex binding","MF"
"GO:0034186",0.0372512988267637,0.997825192911661,2,4,"apolipoprotein A-I binding","MF"
"GO:0005262",0.0387988652513115,0.977299233749595,23,185,"calcium channel activity","MF"
"GO:0015250",0.0400814652915372,0.997190028258868,2,5,"water channel activity","MF"
"GO:0042609",0.0403147838865777,0.997164537117456,2,5,"CD4 receptor binding","MF"
"GO:0042803",0.0404575885530593,0.969996937856517,66,734,"protein homodimerization activity","MF"
"GO:0051213",0.0405819789453233,0.991288253452232,4,19,"dioxygenase activity","MF"
"GO:0051117",0.0405906618577528,0.980424657716684,13,107,"ATPase binding","MF"
"GO:0031593",0.041286044650361,0.980072093967247,13,103,"polyubiquitin modification-dependent protein binding","MF"
"GO:0015180",0.0413625970052344,0.997049009407819,2,5,"L-alanine transmembrane transporter activity","MF"
"GO:0004825",0.041638927671712,0.997018257519525,2,5,"methionine-tRNA ligase activity","MF"
"GO:0071723",0.0428172698338302,0.996885798893427,2,5,"lipopeptide binding","MF"
"GO:0004447",0.0438147566463222,0.996772003566335,2,5,"iodide peroxidase activity","MF"
"GO:0015279",0.0439917418872753,0.987969774938564,5,28,"store-operated calcium channel activity","MF"
"GO:0008375",0.0446941337514101,0.979678448770819,11,88,"acetylglucosaminyltransferase activity","MF"
"GO:0016702",0.044996759178225,0.992883157628743,3,12,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen","MF"
"GO:0120020",0.0459243433588266,0.992813881450652,3,11,"cholesterol transfer activity","MF"
"GO:0042805",0.0470501852601122,0.984981762025976,6,34,"actinin binding","MF"
"GO:0000993",0.04779580725612,0.989104926354455,4,20,"RNA polymerase II complex binding","MF"
"GO:0005623",0.00188186397786217,0.998672121873063,109,1140,NA,NA
"GO:0050662",0.0149479504299648,0.997066982943622,5,20,NA,NA
"GO:0050702",0.028739305470109,0.993122363402785,5,24,NA,NA
